id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,possession_team_id,team_id,player_id,counterpress
379ba17a-a436-4646-b6ac-8ab26b7c9d2b,2822,2,00:36:47.092,81,47,Dribbled Past,132,Romania,Regular Play,Ukraine,Oleksandr Tymchyk,Right Back,"[84.3, 77.1]",0.0,"['493237bd-13a1-4ecc-b67a-5a20ec563aa5', 'caf0331b-125b-4937-91ec-6c33a9d671cd']",3938638,905,911,45863,True
10768793-0836-4915-b227-ea8426c26dbe,3004,2,00:44:48.406,89,48,Dribbled Past,146,Ukraine,Regular Play,Romania,Ianis Hagi,Right Wing,"[42.4, 17.6]",0.0,"['12cad228-67b0-4396-bb2f-c5a989171215', '6fc5fbbe-f9bd-42d1-93b8-4507714fe0a3', '7304b6db-30c0-41c5-a661-e471cf70d3f2']",3938638,911,905,28565,True
cfb927a3-dab0-4c2e-a613-558460b7dd37,503,1,00:12:58.148,12,58,Dribbled Past,35,Romania,Regular Play,Slovakia,Juraj Kucka,Right Center Midfield,"[42.6, 58.7]",0.0,"['6be83aed-7be2-4fa7-b0db-08780a65efab', 'b804d9fd-7819-4769-9744-f5e503a50acc']",3930183,905,908,10919,True
87996067-8c67-48ed-8c4b-debab13b4cda,951,1,00:27:36.942,27,36,Dribbled Past,56,Slovakia,Regular Play,Romania,Marius Mihai Marin,Center Defensive Midfield,"[71.1, 48.4]",0.0,"['21f14c83-9f53-4170-b269-d6b102ec15d4', '44d32a68-53ea-4703-b9c7-df48d7679db5', '60865324-aa75-47cb-8a5c-201359b1ae3c']",3930183,908,905,30913,True
b1c00e71-14e2-4f05-b88c-81f13925dd97,1162,1,00:32:34.367,32,34,Dribbled Past,63,Romania,Regular Play,Slovakia,Peter Pekarík,Right Back,"[40.0, 64.3]",0.0,"['08e5cbea-4855-40f4-bb50-ab653e37988c', '276f2ede-bbcf-4cd6-b1ca-936bf53c8058', 'cdcc0084-35f5-4672-b63e-073b32dec183']",3930183,905,908,9722,
550c7ede-e6c4-4d1e-8c6f-272176574484,1173,1,00:32:46.579,32,46,Dribbled Past,63,Romania,Regular Play,Slovakia,Lukáš Haraslín,Left Wing,"[31.6, 22.0]",0.0,"['62bc545c-0986-4908-a9a4-e2a81f544dad', '977aeabc-869e-49c5-a386-6ea13a857940', 'b641f3d9-58c3-44d1-b5c5-ebf26ea1297e']",3930183,905,908,7975,
c2e6ec84-6598-43f6-8374-e36bd7278a47,1453,1,00:44:26.172,44,26,Dribbled Past,78,Romania,From Throw In,Slovakia,Lukáš Haraslín,Left Wing,"[82.4, 21.8]",0.0,"['82e58b88-8eff-41a5-b6ac-00c91faa2be0', 'e6899a73-b547-43fc-beae-5126f101558e']",3930183,905,908,7975,
845ef2bb-6751-4df2-aab1-bfa794ab82c9,1510,1,00:47:19.815,47,19,Dribbled Past,82,Romania,From Throw In,Slovakia,Juraj Kucka,Right Center Midfield,"[97.7, 2.9]",0.0,"['72e73fd0-29a6-4af9-a63c-3a6c1de724c6', 'a415e917-d52b-4888-90e9-825294555ed3']",3930183,905,908,10919,
d5566f43-efd9-4b19-b455-494789033e01,1791,2,00:06:33.083,51,33,Dribbled Past,97,Romania,From Keeper,Slovakia,Juraj Kucka,Right Center Midfield,"[64.9, 75.5]",0.0,"['18d2e681-2537-41e3-8573-953bfa357952', 'f59ffa74-7880-48df-9084-fb6f4910025c']",3930183,905,908,10919,
fce37229-3f75-4d11-903b-c4f34c2c69f9,1832,2,00:07:13.368,52,13,Dribbled Past,98,Slovakia,Regular Play,Romania,Nicușor Silviu Bancu,Left Back,"[11.5, 2.9]",0.0,['6ec6b8cb-e227-4464-8683-3ca8acd8f5ce'],3930183,908,905,34600,
2fbdf9c2-d57b-42bc-9452-d229d4b4cc33,2062,2,00:14:56.835,59,56,Dribbled Past,110,Romania,Regular Play,Slovakia,Milan Škriniar,Left Center Back,"[28.4, 54.2]",0.0,"['30618842-e001-4bcc-aec3-02b25c567aaf', '8536ffc1-f379-4b5d-955b-4813de2835ef', 'fe43cc59-75a8-465e-9a8f-ab14accb93c4']",3930183,905,908,6990,True
e61c5cd3-1fd1-4885-9c56-aaf24ce02305,2067,2,00:14:59.104,59,59,Dribbled Past,110,Romania,Regular Play,Slovakia,Dávid Hancko,Left Back,"[22.5, 37.4]",0.0,"['15f5966b-a729-478e-aec1-7714944c390c', '9655b11e-da2b-47de-aaea-f185fd60cc98']",3930183,905,908,16879,
622c699d-8f90-4962-adf8-7d852b5ae975,2308,2,00:22:47.547,67,47,Dribbled Past,120,Romania,From Throw In,Slovakia,Stanislav Lobotka,Center Defensive Midfield,"[31.6, 60.3]",0.0,"['36b33376-bf88-422f-b2ae-9123164a3541', '38c609d1-065e-4799-be44-be88ec1a024e', 'de139600-e304-43e5-a38c-6eda2087a5ac']",3930183,905,908,6798,
7dc75c5a-9ea9-4458-a598-a498a0e8d41e,2511,2,00:28:11.141,73,11,Dribbled Past,131,Romania,Regular Play,Slovakia,Tomáš Suslov,Left Wing,"[33.1, 5.9]",0.0,"['3e217d74-88c7-4ecb-a539-7eced2a0998e', 'c38a9dd4-bd14-475d-ac7d-6227dbe8310c', 'ce5962f8-4b8c-4513-818c-d12148f6fce9']",3930183,905,908,35653,
4446ae5c-a60d-4f03-b1dd-bb58e569bf0c,2788,2,00:39:45.585,84,45,Dribbled Past,151,Romania,From Throw In,Slovakia,Dávid Hancko,Left Back,"[5.0, 11.3]",0.0,"['107de7f6-8254-4ed2-836d-aa7dbc1972e7', 'c942dfbb-166e-493f-ac38-9bb083f99ada']",3930183,905,908,16879,
ccd46d46-9323-4853-bdc0-ee19c074bd3d,456,1,00:09:29.016,9,29,Dribbled Past,19,Slovenia,Regular Play,England,Jude Bellingham,Center Attacking Midfield,"[54.6, 4.5]",0.0,"['7699ba5c-02ac-4b1e-9169-4aecca340918', '9cc14545-0ad4-4604-9264-5ab6c25886c2']",3930181,944,768,30714,
5ccc41e7-0330-4447-8fc8-a599a5cd5680,472,1,00:10:24.159,10,24,Dribbled Past,20,Slovenia,From Free Kick,England,Kieran Trippier,Left Back,"[30.7, 11.8]",0.0,"['50690c10-0973-46b9-b245-535ae29a4acc', '82b547be-9557-44a2-8dff-63d9814946a6']",3930181,944,768,3308,
de6e8c8f-3239-462e-8c6d-1aca2ae63998,490,1,00:10:40.760,10,40,Dribbled Past,20,Slovenia,From Free Kick,England,Kieran Trippier,Left Back,"[42.2, 5.6]",0.0,"['6dbc3683-37ce-43a5-94e3-33090212207c', 'eca03bb9-dafe-45d4-b949-05a7a873c5ea']",3930181,944,768,3308,
4a316721-e936-4deb-85b9-a778a9d717ee,812,1,00:19:11.878,19,11,Dribbled Past,32,England,Regular Play,Slovenia,Benjamin Šeško,Left Center Forward,"[67.7, 21.4]",0.0,"['02edd07e-ffa7-44c0-ac1a-ef89e8e789e0', 'c0fe92e4-3ad2-44e7-8f90-cf9891b2d344', 'c154dd89-b28b-4b6e-9d80-290b43d28ac1']",3930181,768,944,38759,
b3686072-de4a-4e6a-8436-a5db77b0bf11,836,1,00:19:31.759,19,31,Dribbled Past,32,England,Regular Play,Slovenia,Žan Karničnik,Right Back,"[8.7, 64.9]",0.0,"['2b11d94a-8def-4f7f-9380-bf1756b3f203', 'c3727683-7eb8-4c8d-a01b-e659cf4cb523']",3930181,768,944,137487,
5320ad12-e9fd-4fa1-abfd-2a62586fe923,1020,1,00:24:23.317,24,23,Dribbled Past,40,Slovenia,Regular Play,England,Jude Bellingham,Center Attacking Midfield,"[86.3, 17.9]",0.0,"['170f5106-6086-455a-8468-6c365222df6c', '348b86ea-f6ec-4e9a-9f6f-8bee2f60be9d', 'd0afdfab-e681-4b88-910e-8ac0f6a3f6ae']",3930181,944,768,30714,
cb30b6e9-876c-4de2-b2dd-7f18a3542820,2165,2,00:04:20.633,49,20,Dribbled Past,72,England,From Corner,Slovenia,Benjamin Šeško,Left Center Forward,"[35.8, 28.0]",0.0,"['4bb7bf17-a629-43f5-b820-af34b3c73092', '8cf5ee32-2c35-4d54-a3d9-61d4f5a5cef1', '9722ec88-2d19-4535-9a8e-1b12107e4c50']",3930181,768,944,38759,
7dc9a956-742c-4db1-91c9-e045e9ee980c,3061,2,00:29:16.488,74,16,Dribbled Past,103,England,From Throw In,Slovenia,Petar Stojanović,Right Midfield,"[32.3, 76.4]",0.0,"['5c19bd42-5255-43b8-b01d-fb5288fd2007', '82bf0767-5115-4a25-9dc3-b0a99002565b']",3930181,768,944,16528,
606f3ebc-fdb9-45b6-bbc8-0d6f4796cd40,3247,2,00:34:59.538,79,59,Dribbled Past,112,England,Regular Play,Slovenia,Erik Janža,Left Back,"[25.9, 10.2]",0.0,"['3f760fb8-4b71-4477-a4f5-de0cffe66ee6', '94809467-bad7-404c-a453-bb220cd7bcb2']",3930181,768,944,28211,
d615810e-10f6-4e9b-b735-a29fe0e361c7,448,1,00:07:44.988,7,44,Dribbled Past,12,Croatia,Regular Play,Italy,Nicolò Barella,Right Center Midfield,"[89.8, 50.7]",0.0,"['2acf18b4-390f-4c1e-a2f9-8eeb6ae0c570', '6a4aacc4-0756-4ea7-b9c7-086205c90cf0', 'a69a41d3-fff1-4b23-afab-2314e061e546']",3930178,785,914,8181,True
ff503be2-2ba8-41c4-934b-f4081759b942,597,1,00:09:38.273,9,38,Dribbled Past,14,Croatia,Regular Play,Italy,Nicolò Barella,Right Center Midfield,"[39.0, 72.7]",0.0,"['4b821e8d-9735-45f6-9edc-9e4755ded912', '9682e861-54cf-4faf-b881-c74dc73eac9f', 'f8a12ec4-f2be-4cf6-8943-1521a89d216c']",3930178,785,914,8181,True
604de1fc-1e75-4808-aafe-3838408defe9,818,1,00:14:31.064,14,31,Dribbled Past,22,Italy,From Corner,Italy,Lorenzo Pellegrini,Left Center Midfield,"[95.1, 69.5]",0.0,"['33e0e70c-225f-45f0-8d63-7a05fcebcc3f', 'e6a4ec05-4f44-4c1e-b5f4-6f7010001be3', 'f4bd645a-fde6-4d2d-a634-f992ea2b067d']",3930178,914,914,6963,True
7eaa0a96-4c9e-4ff4-927e-a1c9652442b7,850,1,00:15:03.421,15,3,Dribbled Past,23,Croatia,Regular Play,Italy,Giacomo Raspadori,Right Center Forward,"[112.4, 6.2]",0.0,"['42ca38e7-80c0-4ba5-9b22-5c82c90800fd', '9206a8ae-8ab5-4149-af5a-f46f87783938']",3930178,785,914,25048,True
7955ee9c-80d1-4cdf-8bdb-77e879e4ef38,897,1,00:15:54.388,15,54,Dribbled Past,23,Croatia,Regular Play,Italy,Mateo Retegui,Left Center Forward,"[69.2, 66.2]",0.0,"['70926e75-d4cd-497f-a6fc-b82160e60163', 'f1d59cc3-4f4e-40c9-b611-d55c72e1b909']",3930178,785,914,31093,
c69e421b-2ccd-4584-90a0-56f9baf67be3,913,1,00:16:09.241,16,9,Dribbled Past,24,Croatia,From Free Kick,Italy,Riccardo Calafiori,Left Center Back,"[67.3, 22.9]",0.0,"['52e70db2-a38f-43e3-a75a-6223eb90ad45', '6183136c-70ac-4a74-97a7-ef85b7f3c00e', '942e2abf-e0f4-4493-9df9-3cf5005af041']",3930178,785,914,41768,
04044d4b-8e1b-4ef5-9553-72388295041c,1738,1,00:35:25.135,35,25,Dribbled Past,46,Italy,From Free Kick,Croatia,Josip Stanišić,Right Back,"[16.3, 54.8]",0.0,"['28b994d3-2daf-4798-a1af-dc19202c0a71', '52c2e822-cd81-49a8-96a5-fb802aee0550']",3930178,914,785,49337,
823038da-d032-4ca3-89ba-781ae5521ca9,2359,2,00:03:29.133,48,29,Dribbled Past,75,Croatia,From Free Kick,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,"[10.6, 57.7]",0.0,"['a375c491-d9fe-4098-ad5f-6e182dbe53cb', 'd50e10f9-3537-4d65-bf41-42fcbd6ca200', 'd57fdb75-a528-491e-87f2-4ecee7b6c5e4']",3930178,785,914,7024,
d3d95a29-7891-4332-8ff2-e926e7223bdd,2363,2,00:03:30.352,48,30,Dribbled Past,75,Croatia,From Free Kick,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,"[11.7, 58.8]",0.0,"['2f601717-c3ed-420e-9948-c943d318600c', '72ea3a05-899d-4537-ba8a-6f82317740dc']",3930178,785,914,7024,
937a06b6-d5a3-4526-a14b-4d8fcdb8697d,2516,2,00:09:04.927,54,4,Dribbled Past,77,Croatia,Other,Italy,Nicolò Barella,Left Center Midfield,"[49.7, 19.1]",0.0,"['05db82c8-8b86-4378-b128-4bf8cb6e9b6d', '4ee08a89-4aaf-4412-8a43-fac49a738aea']",3930178,785,914,8181,
a001e275-0792-42a2-81e8-e15c80a701de,2847,2,00:20:04.714,65,4,Dribbled Past,92,Italy,From Throw In,Croatia,Marin Pongracic,Left Center Back,"[17.0, 42.2]",0.0,"['5816645d-762b-4387-9e57-70b78512d2b4', '84bb8335-b39b-4eb4-ae86-6aaf10c3f2ec', 'ac5f28ea-1d08-4a9c-9250-baed71d45712']",3930178,914,785,8773,
2d6febd0-5f89-4ab3-8016-541c70f50868,3660,2,00:43:16.986,88,16,Dribbled Past,122,Croatia,Regular Play,Italy,Riccardo Calafiori,Left Center Back,"[20.5, 4.4]",0.0,"['2f5276fc-f6e4-4c17-b026-ed0e9d1ffacd', '3f8c46c5-7bc1-4087-83f2-f9eb29be01c0']",3930178,785,914,41768,
6702dbcd-5e0c-4819-b5d2-500db51274e8,3778,2,00:46:10.396,91,10,Dribbled Past,126,Italy,Regular Play,Croatia,Marin Pongracic,Center Back,"[28.7, 43.2]",0.0,"['518ac607-e54c-4026-b4e8-f5d84126b9a1', '635ff000-354b-40ae-a44b-f070556b2572']",3930178,914,785,8773,
e884f132-ce03-4b68-b6f6-ea2606ab2697,3850,2,00:48:13.948,93,13,Dribbled Past,132,Croatia,Regular Play,Italy,Davide Frattesi,Right Center Midfield,"[27.9, 69.3]",0.0,['8f0854e8-3c12-4f88-9a5c-349ca46bd819'],3930178,785,914,30926,
db213afe-50fe-42f5-ab32-12d5bd20bfac,3901,2,00:49:53.480,94,53,Dribbled Past,134,Croatia,From Free Kick,Croatia,Josip Juranović,Right Center Midfield,"[98.3, 67.7]",0.0,"['1cd212e3-fbc5-4a49-a10d-73ce62bb209d', '6016b107-98a0-4e0f-bf21-6f4183da430f']",3930178,785,785,29163,True
33684028-efc9-49b3-a1ac-ed9802716b22,61,1,00:00:52.248,0,52,Dribbled Past,3,Germany,From Free Kick,Switzerland,Michel Aebischer,Left Wing Back,"[42.3, 3.2]",0.0,"['2cdca502-e516-46eb-b393-b082af09a1e6', '7765c689-e43d-451c-9abb-eca514b60f6c']",3930176,770,773,16016,
987113b0-5f36-4c6a-9a32-0fb9e4c207a8,101,1,00:01:28.193,1,28,Dribbled Past,3,Germany,From Free Kick,Switzerland,Remo Freuler,Right Defensive Midfield,"[82.7, 0.7]",0.0,"['de812c72-78e6-4113-838c-e2a8f9e8f70e', 'df8ee166-355a-4dbd-8e57-5c0de38fc522']",3930176,770,773,6983,
1f7d8414-a1f7-44a1-bef2-09386a769fcc,120,1,00:02:28.082,2,28,Dribbled Past,6,Switzerland,From Keeper,Germany,Maximilian Mittelstädt,Left Back,"[55.2, 12.5]",0.0,"['08a5e915-95f8-46c8-89de-947d8bcc71be', '132a60f0-014e-4e19-b04f-97b40847805d', 'b723ca19-b47f-44e0-9d65-7d6afb2ed396']",3930176,773,770,12407,
5fe44bb5-700e-4c09-8b55-c2a4506137e2,139,1,00:03:37.708,3,37,Dribbled Past,8,Switzerland,From Throw In,Germany,Toni Kroos,Left Defensive Midfield,"[16.8, 19.0]",0.0,"['075b3429-606b-4002-9fd2-cf568714865a', 'b1bde685-a6cb-469f-9b92-b9eff2ff411b']",3930176,773,770,5574,
f87adcac-2d7e-4238-a75d-5462e1669a3f,676,1,00:13:57.192,13,57,Dribbled Past,31,Germany,Regular Play,Switzerland,Fabian Rieder,Right Attacking Midfield,"[50.0, 49.8]",0.0,"['279af454-7a76-4a0f-a9c4-674998c57a68', '60becd2a-abca-482e-87f4-96503f8d8d6b']",3930176,770,773,50436,
93238646-c0e9-4d65-8d5f-80b38b047fe9,1150,1,00:26:04.364,26,4,Dribbled Past,42,Germany,From Free Kick,Switzerland,Remo Freuler,Right Defensive Midfield,"[10.0, 19.4]",0.0,"['0bed7c75-8abe-4f77-99f7-fa849c65f602', '2773a324-7a7e-4da2-ba3d-fc08d06a1fc2']",3930176,770,773,6983,
f2d446ab-6186-49c2-8068-2071ab48a4fe,1692,1,00:40:10.452,40,10,Dribbled Past,62,Germany,From Throw In,Switzerland,Fabian Lukas Schär,Right Center Back,"[30.7, 39.7]",0.0,"['ac4e9af0-2416-4c9a-9d98-7938889fa3c7', 'cdc13c11-1456-40d5-952b-08f08d53839a', 'f2e5d2c1-4664-4ade-bdc2-3e8ea855e4dd']",3930176,770,773,5537,
04c2cbf9-87d7-44db-a4b7-b0f124ad53cb,2496,2,00:11:56.143,56,56,Dribbled Past,97,Switzerland,From Free Kick,Germany,Toni Kroos,Left Defensive Midfield,"[7.1, 7.0]",0.0,"['20855cf4-3fec-4035-b4a2-e8e350439550', 'b2e95e22-15f3-4b5b-b3f1-0c849fcda427']",3930176,773,770,5574,
669af696-7c3b-4aba-8343-97c823f8c6ee,2548,2,00:13:18.175,58,18,Dribbled Past,100,Germany,From Corner,Switzerland,Granit Xhaka,Left Defensive Midfield,"[21.1, 53.8]",0.0,"['c01e6bd4-51a1-42b2-a4be-a6e760633e65', 'ca55eeda-b2e4-4414-86dd-5b88c094e9b1']",3930176,770,773,3500,
7edd83f9-69cf-48e7-851f-49e8cb192299,2577,2,00:14:25.462,59,25,Dribbled Past,101,Germany,From Corner,Germany,Kai Havertz,Center Forward,"[71.4, 72.1]",0.0,"['4f6c7760-47d4-4891-891b-3118dbd6249f', 'a60e552f-f056-4175-bb27-66e322f1dd59']",3930176,770,770,8966,True
90071904-f3a4-4950-ba0f-3a976a264f1e,3013,2,00:27:49.204,72,49,Dribbled Past,118,Switzerland,From Throw In,Germany,Nico Schlotterbeck,Left Center Back,"[27.9, 20.1]",0.0,"['66821dbb-9bf6-4fc2-a479-7a356ddd8754', '8df7f625-530f-4cba-8f89-dea9a0953e19', 'dfd3fbe8-3bb7-4be8-8fc0-500e4b8cb2c7']",3930176,773,770,24118,
701bd6c8-85f9-405f-be84-2a2585c82b8c,3215,2,00:32:27.095,77,27,Dribbled Past,129,Switzerland,From Free Kick,Germany,Toni Kroos,Left Defensive Midfield,"[58.1, 37.5]",0.0,"['7c750d49-4541-450f-bd48-c404d9c6bb43', '882597ca-8436-406b-9271-515372e630e5']",3930176,773,770,5574,
6db94a8f-35d2-42c0-b2f4-ccf3524191d9,3355,2,00:34:49.606,79,49,Dribbled Past,132,Germany,Regular Play,Switzerland,Mohamed Zeki Amdouni,Right Attacking Midfield,"[24.6, 71.1]",0.0,"['11763c75-0b9a-47ff-a71b-b2a10ea68042', '2ce39f89-6364-4c53-89d8-531cd7c85619', '2e944a84-0d2b-44a8-a88e-3b04611420b6']",3930176,770,773,48335,
2021f93c-1a6c-4f5f-98de-eed34859cabe,3374,2,00:35:02.196,80,2,Dribbled Past,132,Germany,Regular Play,Switzerland,Mohamed Zeki Amdouni,Right Attacking Midfield,"[13.9, 78.7]",0.0,"['40081cd9-7b2d-4ab6-92be-9563446311a8', '590a603d-1f38-4f1a-aeff-e57bf0b8c37a', 'b5a45a77-455a-4133-973c-1c3062bb0b94']",3930176,770,773,48335,
ff0f3d3b-4130-47f3-8586-14fcd9c42ca9,3575,2,00:44:00.516,89,0,Dribbled Past,148,Germany,Regular Play,Switzerland,Michel Aebischer,Left Wing Back,"[105.9, 9.8]",0.0,"['2a921c7b-147f-4aa9-a656-9a36d8eca446', 'e0772c7c-d8be-4f3d-b6e2-2ca715cbb482']",3930176,770,773,16016,True
9633abf6-c66c-4e58-b9a0-cc36fa685955,18,1,00:00:09.071,0,9,Dribbled Past,2,Belgium,From Kick Off,Romania,Valentin Mihai Mihăilă,Left Midfield,"[48.5, 6.2]",0.0,"['26d3c613-ee15-41c9-ba40-be095188af7a', '9d02d42d-bd9a-49c3-a378-ecb0e3249d85']",3930175,782,905,72512,
cf7cfbf5-2cf0-4c41-94b5-1999648891ce,103,1,00:02:23.021,2,23,Dribbled Past,7,Belgium,Regular Play,Romania,Nicolae Claudiu Stanciu,Left Center Midfield,"[91.0, 13.8]",0.0,"['8a9a1984-fa1f-4008-bf23-a7e43523c182', 'bbfe87d2-a13b-49c1-a2e9-7f8cb55ed9f2']",3930175,782,905,10916,True
0f65d713-d63f-4edc-8626-5177fe9c7d0d,512,1,00:12:02.568,12,2,Dribbled Past,28,Belgium,From Throw In,Romania,Nicușor Silviu Bancu,Left Back,"[20.6, 7.8]",0.0,"['7b130c89-b488-4ff9-9748-1016a1200f08', '8cb4eb7c-feaf-432d-968a-8ad876d730c3', 'a22f03ac-f8e2-47cc-97cd-8d2c6df36aa1']",3930175,782,905,34600,
5ad744ff-728c-4643-8606-718028a7ce89,684,1,00:17:49.834,17,49,Dribbled Past,38,Belgium,Regular Play,Romania,Marius Mihai Marin,Center Defensive Midfield,"[55.7, 62.0]",0.0,"['606add66-e3c6-48a8-a7fc-80385889aa47', '6c01f371-004b-4869-b574-ad71d1a8b79c']",3930175,782,905,30913,True
dec2f232-0d5c-41c7-b735-f57e0ab83ede,777,1,00:22:12.684,22,12,Dribbled Past,47,Belgium,From Free Kick,Romania,Andrei Florin Ratiu,Right Back,"[2.3, 64.2]",0.0,"['0238a816-f59a-4826-a991-a8bd4f71cc17', '748f85fa-4df1-4607-a195-0ac5a0af9db4', 'a9a8e92b-b00f-4caa-805b-03f252e59676']",3930175,782,905,24861,
4e75ee81-ada7-49d7-b4c2-e06c2b282ccf,1342,1,00:36:36.670,36,36,Dribbled Past,67,Belgium,From Keeper,Romania,Marius Mihai Marin,Center Defensive Midfield,"[50.0, 67.8]",0.0,"['2a62d21a-baf5-4c97-8479-6937a243cd01', '7a93376e-b444-4411-a8e9-9d8914b07daf']",3930175,782,905,30913,
72c0e4e0-265b-4e2f-a3af-c983b8f55ea6,1560,1,00:42:00.983,42,0,Dribbled Past,76,Belgium,Regular Play,Romania,Marius Mihai Marin,Center Defensive Midfield,"[48.6, 7.2]",0.0,"['6015ed71-5128-4ac8-b62d-07c4e4d5a7b4', 'a605658a-2bb4-4cd6-a8fe-d63c2ce7247a', 'ee881831-f157-4b17-a536-8459287ddace']",3930175,782,905,30913,True
b6949806-9777-4edd-9f7b-7d1cc7185406,2241,2,00:17:00.492,62,0,Dribbled Past,119,Belgium,Regular Play,Romania,Radu Drăgușin,Right Center Back,"[17.6, 49.8]",0.0,"['635c449a-ec6e-4ee1-9f1c-0a6621ea81c1', 'f029b8e9-bd77-4d3d-8987-77f63e824ed3']",3930175,782,905,39615,
f9ad5065-ab0d-4622-a966-f3560a9317b6,2422,2,00:22:54.976,67,54,Dribbled Past,128,Belgium,Regular Play,Romania,Dennis Man,Right Midfield,"[105.1, 73.1]",0.0,"['06871122-5271-45b3-8b47-78ff31556a22', '4d4abd9c-02ee-4feb-a960-24acb79ef2b5']",3930175,782,905,56905,True
68897cb3-049b-4f6f-85b0-54d88b1050ec,2871,2,00:36:47.479,81,47,Dribbled Past,152,Belgium,Regular Play,Romania,Răzvan Gabriel Marin,Center Defensive Midfield,"[64.0, 69.5]",0.0,"['ae3899ce-0e6f-47b9-aba4-917c74590248', 'b2da4167-17fb-4b1d-ba83-b8f83d41089a', 'fa325595-75de-4044-8359-d0fbf284a0df']",3930175,782,905,16344,True
c96714eb-a983-46e3-a21d-12d24f947165,133,1,00:03:23.233,3,23,Dribbled Past,7,Portugal,From Free Kick,Turkey,Muhammed Kerem Aktürkoğlu,Left Wing,"[35.8, 14.9]",0.0,"['8ec32a33-03f6-4ef1-ace2-62c45780204d', 'af8af906-e7e1-4454-9bfe-fa04b01f28e5']",3930174,780,909,49689,
1106da4f-fb8c-4561-9c3f-90d6e445524c,534,1,00:12:13.791,12,13,Dribbled Past,20,Portugal,From Throw In,Turkey,Abdülkerim Bardakcı,Left Center Back,"[17.5, 7.5]",0.0,"['241f0e00-77c2-45dc-babb-636918c2cfc5', '4d7c3e3d-4c5b-4cb5-a5f5-eb9e787b6b56', '6ff13ed6-ad0c-4eaf-85c2-6a0571ce1ed4']",3930174,780,909,48383,
0151f754-4992-4d06-8c57-a1c01b7ac2f8,568,1,00:13:10.070,13,10,Dribbled Past,22,Turkey,From Free Kick,Portugal,Nuno Mendes,Left Back,"[36.2, 5.3]",0.0,"['94700082-c166-4313-8bcf-35e0e1c32c2e', 'fadd8654-dc02-49dd-9511-6ca5354d6bb9']",3930174,909,780,41092,
ef8e787b-1f58-4529-badf-79a0c515c4a2,622,1,00:14:28.839,14,28,Dribbled Past,25,Portugal,From Keeper,Turkey,Abdülkerim Bardakcı,Left Center Back,"[3.1, 10.6]",0.0,"['2fcf3367-bc02-4cea-baa9-5e42731d6af3', 'c18af9de-0ff7-4245-92e8-9ba0df0bcba8', 'c491ba0e-d70d-4e89-8720-915d63ccad92']",3930174,780,909,48383,
8357ed0d-e60c-4b56-82df-16498a82f62e,719,1,00:16:57.841,16,57,Dribbled Past,29,Portugal,From Throw In,Turkey,Mehmet Zeki Çelik,Right Back,"[37.1, 76.1]",0.0,"['03b1ff49-5eab-4acf-8065-dc538164b03e', '66e4dcc0-2839-43a3-ad53-2e005a2cc96d']",3930174,780,909,10349,
d57f5ae8-8009-46b9-8683-3bb51ee03610,1162,1,00:29:26.784,29,26,Dribbled Past,44,Portugal,Regular Play,Turkey,Orkun Kökçü,Center Attacking Midfield,"[93.2, 37.0]",0.0,"['415defff-78cd-4a5b-ba00-961d0331f031', '9263187f-3362-4952-811e-dcafcf582c00', '9d445493-a2cf-420a-a224-f8f114ec09ae']",3930174,780,909,22212,True
7b92ce82-1e09-4503-a4a2-1db9daa7df77,1189,1,00:29:48.160,29,48,Dribbled Past,45,Turkey,Regular Play,Portugal,João Pedro Cavaco Cancelo,Right Back,"[19.6, 69.7]",0.0,"['6e81d592-3570-46e6-8145-e45b03aec4a1', '84c0102b-d277-411a-8fb1-577b17f102ad', 'a4c0c298-4093-4bb3-9f8b-b5aa713ceff0']",3930174,909,780,7005,
92faa027-a4a6-45c7-ad3c-282bad351a25,1216,1,00:30:15.757,30,15,Dribbled Past,45,Turkey,Regular Play,Portugal,João Pedro Cavaco Cancelo,Right Back,"[9.8, 58.3]",0.0,"['7bfb44ef-d0d2-4bc5-8d3d-9c566500b5ef', 'af4ea22e-df9a-4cdb-a79d-629741246c70', 'bce8dea0-094b-4a1c-a67a-8fec4ad2511a']",3930174,909,780,7005,
d3361862-19c8-4640-bbfc-41e23f5baebe,1475,1,00:36:41.912,36,41,Dribbled Past,57,Turkey,From Goal Kick,Portugal,Bernardo Mota Veiga de Carvalho e Silva,Right Wing,"[72.1, 61.2]",0.0,"['547fd3d0-f5b1-4596-b8ed-a2c34bc8bf11', 'f4c49835-13ca-43a9-938d-cc338a7aed76']",3930174,909,780,3193,
58e25cca-4d8e-4357-8adc-5c59fa25088c,1485,1,00:36:48.034,36,48,Dribbled Past,57,Turkey,From Goal Kick,Portugal,João Maria Lobo Alves Palhinha Gonçalves,Left Defensive Midfield,"[31.7, 65.2]",0.0,"['5b422e20-e7f2-4d19-8c9d-d890dd65f71d', 'b2a8f1e0-d8fa-4e74-bb01-5b0f1e6de0c3']",3930174,909,780,12169,
