id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,duration,match_id,substitution_outcome,substitution_replacement,possession_team_id,team_id,player_id,substitution_outcome_id,substitution_replacement_id,off_camera
e6a7f356-4c39-43cf-b64b-97de85b6048e,2275,2,00:16:46.568,61,46,Substitution,97,Ukraine,From Throw In,Romania,Florinel Teodor Coman,Left Midfield,0.0,3938638,Tactical,Valentin Mihai Mihăilă,911,905,34599,103,72512,
909fe7eb-b6f8-47ee-94c6-6835063387bc,2276,2,00:16:54.506,61,54,Substitution,97,Ukraine,From Throw In,Ukraine,Taras Stepanenko,Left Defensive Midfield,0.0,3938638,Tactical,Volodymyr Brazhko,911,911,11000,103,144127,
bae7fa18-3cc1-4d57-8b63-e468dab05c12,2278,2,00:17:31.813,62,31,Substitution,98,Romania,From Goal Kick,Ukraine,Viktor Tsygankov,Right Wing,0.0,3938638,Tactical,Andriy Yarmolenko,905,911,16509,103,8830,
ca44801b-9e07-466f-bca6-cab1777c4cce,2279,2,00:17:31.847,62,31,Substitution,98,Romania,From Goal Kick,Ukraine,Mykola Shaparenko,Right Defensive Midfield,0.0,3938638,Tactical,Roman Yaremchuk,905,911,21294,103,23649,
b57abe55-1585-49a5-a034-49bc458060e2,2534,2,00:26:15.318,71,15,Substitution,113,Ukraine,From Corner,Ukraine,Yukhym Konoplya,Right Back,0.0,3938638,Tactical,Oleksandr Tymchyk,911,911,45785,103,45863,
43e456b0-92f9-4f55-aedb-f5a704b4543e,2629,2,00:29:56.708,74,56,Substitution,119,Romania,Regular Play,Romania,Marius Mihai Marin,Center Defensive Midfield,0.0,3938638,Tactical,Adrián Rus,905,905,30913,103,34602,
0ac00920-03da-4d2b-8f17-2474281e251f,2630,2,00:30:00.541,75,0,Substitution,119,Romania,Regular Play,Romania,Denis Mihai Drăguş,Center Forward,0.0,3938638,Tactical,George Alexandru Puşcaş,905,905,31193,103,8660,
67b5e55b-fa51-4484-a839-926e3705baee,2839,2,00:37:19.740,82,19,Substitution,132,Romania,Regular Play,Ukraine,Georgiy Sudakov,Left Defensive Midfield,0.0,3938638,Tactical,Ruslan Malinovskiy,905,911,38975,103,16557,
add64038-c9a8-4cf9-a33b-00979e888c3a,2927,2,00:41:14.708,86,14,Substitution,138,Ukraine,Regular Play,Romania,Nicolae Claudiu Stanciu,Left Center Midfield,0.0,3938638,Tactical,Bogdan Racovițan,911,905,10916,103,45023,
de77142a-cd2a-4952-8501-8a0c38c5e90c,1979,2,00:12:51.314,57,51,Substitution,103,Slovakia,From Throw In,Romania,Florinel Teodor Coman,Left Midfield,0.0,3930183,Tactical,Deian Cristian Sorescu,908,905,34599,103,130984,
64a7f065-a0d0-4006-aabd-b9eed21dd446,2227,2,00:20:51.997,65,51,Substitution,118,Slovakia,From Throw In,Romania,Ianis Hagi,Right Midfield,0.0,3930183,Tactical,Dennis Man,908,905,28565,103,56905,
464f2f4c-956f-404a-a0b6-0f3b7b34b62a,2228,2,00:21:03.576,66,3,Substitution,118,Slovakia,From Throw In,Romania,Denis Mihai Drăguş,Center Forward,0.0,3930183,Tactical,George Alexandru Puşcaş,908,905,31193,103,8660,
3f6358d5-d6ba-49b7-9354-9b06c862ed03,2378,2,00:24:37.248,69,37,Substitution,122,Romania,Regular Play,Slovakia,Lukáš Haraslín,Left Wing,0.0,3930183,Tactical,Tomáš Suslov,905,908,7975,103,35653,
ee34153d-ef10-4abc-a514-bdf844bb936e,2379,2,00:24:43.343,69,43,Substitution,122,Romania,Regular Play,Slovakia,David Strelec,Center Forward,0.0,3930183,Tactical,Róbert Boženík,905,908,43976,103,34904,
ebd76c75-eccc-46d8-99f9-bfd8da2f6849,2623,2,00:31:43.652,76,43,Substitution,138,Romania,From Free Kick,Slovakia,Ivan Schranz,Right Wing,0.0,3930183,Tactical,Dávid Ďuriš,905,908,28032,103,44167,
b5457d4c-9367-4fe5-9920-5addab28411b,2791,2,00:40:25.376,85,25,Substitution,151,Romania,From Throw In,Romania,Răzvan Gabriel Marin,Right Defensive Midfield,0.0,3930183,Tactical,Adrián Rus,905,905,16344,103,34602,
3eae7654-7840-4478-ba34-625d52db2cbd,2840,2,00:46:15.135,91,15,Substitution,157,Romania,From Goal Kick,Slovakia,Peter Pekarík,Right Back,0.0,3930183,Tactical,Norbert Gyömbér,905,908,9722,103,20043,
bbfd87d6-a232-4b17-9b9d-815095c5d1f5,2841,2,00:46:26.043,91,26,Substitution,157,Romania,From Goal Kick,Slovakia,Ondrej Duda,Left Center Midfield,0.0,3930183,Tactical,Matúš Bero,905,908,8967,103,15546,
ce8ec104-e49e-48ff-ad4c-3f6adfc34ee3,1924,2,00:00:00.000,45,0,Substitution,68,England,Regular Play,England,Conor Gallagher,Right Defensive Midfield,0.0,3930181,Tactical,Kobbie Mainoo,768,768,29399,103,99174,
2d451079-44ec-4255-877f-3cf5cb0b6728,2887,2,00:25:05.584,70,5,Substitution,97,Slovenia,From Free Kick,England,Bukayo Saka,Right Wing,0.0,3930181,Tactical,Cole Palmer,944,768,22084,103,39461,
a865ce38-ad62-4dd9-b70c-5aa0c6476bec,3070,2,00:29:52.923,74,52,Substitution,103,England,From Throw In,Slovenia,Benjamin Šeško,Left Center Forward,0.0,3930181,Tactical,Josip Iličić,768,944,38759,103,7139,
e622c720-d33e-4f1f-8d1e-52cd66569860,3406,2,00:38:49.099,83,49,Substitution,118,Slovenia,Regular Play,England,Kieran Trippier,Left Back,0.0,3930181,Tactical,Trent Alexander-Arnold,944,768,3308,103,3664,
fdcba003-45e1-4d40-931d-bc9dc52ffc71,3441,2,00:39:50.502,84,50,Substitution,122,Slovenia,Regular Play,Slovenia,Jan Mlakar,Left Midfield,0.0,3930181,Tactical,Jon Gorenc Stankovič,944,944,31089,103,11416,
9763708e-4fb2-4d03-8837-8f1c716c4f18,3443,2,00:40:38.880,85,38,Substitution,123,Slovenia,From Throw In,Slovenia,Andraž Šporar,Right Center Forward,0.0,3930181,Tactical,Žan Celar,944,944,31866,103,24109,
a1382e02-e991-414e-9ffe-42f9a2a7e442,3555,2,00:43:53.491,88,53,Substitution,128,Slovenia,Regular Play,England,Phil Foden,Left Wing,0.0,3930181,Tactical,Anthony Gordon,944,768,4354,103,28104,
c9994c97-61e5-49b4-9430-4884bb92c487,3576,2,00:44:58.579,89,58,Substitution,130,England,Regular Play,Slovenia,Erik Janža,Left Back,0.0,3930181,Tactical,Jure Balkovec,768,944,28211,103,30940,
4a929a64-8eac-4690-a6f8-a3fb9ac504c0,2199,2,00:00:00.000,45,0,Substitution,67,Italy,From Goal Kick,Italy,Lorenzo Pellegrini,Left Center Midfield,0.0,3930178,Tactical,Davide Frattesi,914,914,6963,103,30926,
bd47bd26-b3f6-44a4-8c25-fdd47d6564b1,2200,2,00:00:00.000,45,0,Substitution,67,Italy,From Goal Kick,Croatia,Mario Pašalić,Left Wing,0.0,3930178,Tactical,Ante Budimir,914,785,11603,103,8654,
131cfe00-b363-4a6e-8f72-f619f6c51a2b,2531,2,00:11:40.709,56,40,Substitution,77,Croatia,Other,Italy,Federico Dimarco,Left Wing Back,0.0,3930178,Tactical,Federico Chiesa,785,914,12255,103,7156,
f9d9c04f-a01e-4a95-ac5f-05aba0832b84,3045,2,00:24:31.241,69,31,Substitution,96,Italy,From Corner,Croatia,Luka Sučić,Right Wing,0.0,3930178,Tactical,Ivan Perišić,914,785,39490,103,5474,
47d40a2d-dd58-4883-9f90-0e17bd1cafad,3046,2,00:24:56.414,69,56,Substitution,96,Italy,From Corner,Croatia,Mateo Kovačić,Left Center Midfield,0.0,3930178,Tactical,Luka Ivanušec,914,785,5456,103,28368,
bd51943b-eb60-44df-9bf2-8925e93b150e,3176,2,00:29:20.065,74,20,Substitution,100,Italy,From Free Kick,Italy,Giacomo Raspadori,Left Center Forward,0.0,3930178,Tactical,Gianluca Scamacca,914,914,25048,103,10992,
b7f8ffbc-331b-4b60-99ac-1ef8599026c5,3364,2,00:35:02.586,80,2,Substitution,107,Croatia,From Throw In,Croatia,Luka Modrić,Right Center Midfield,0.0,3930178,Tactical,Lovro Majer,785,785,5463,103,28914,
124f664a-3d3c-4dff-87c2-78e37549c18f,3390,2,00:35:52.036,80,52,Substitution,109,Italy,From Throw In,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,0.0,3930178,Tactical,Nicolò Fagioli,914,914,7024,103,38909,
87c6fb39-f647-4cc4-abe2-18e549bc6908,3391,2,00:35:53.253,80,53,Substitution,109,Italy,From Throw In,Italy,Matteo Darmian,Left Wing Back,0.0,3930178,Tactical,Mattia Zaccagni,914,914,4587,103,8792,
e5340ab7-acc5-4ae2-85c4-c998f7a79c25,3677,2,00:44:06.977,89,6,Substitution,122,Croatia,Regular Play,Croatia,Andrej Kramarić,Right Wing,0.0,3930178,Tactical,Josip Juranović,785,785,5460,103,29163,
05507e8c-8bb3-4afc-a692-f8825128288e,2623,2,00:15:34.405,60,34,Substitution,103,Switzerland,Regular Play,Germany,Jonathan Tah,Left Center Back,0.0,3930176,Tactical,Nico Schlotterbeck,773,770,8221,103,24118,
14059ae6-ba33-43c8-9998-4b9797100ef9,2624,2,00:15:40.853,60,40,Substitution,103,Switzerland,Regular Play,Germany,Maximilian Mittelstädt,Left Back,0.0,3930176,Tactical,David Raum,773,770,12407,103,12034,
73657a6c-1715-420d-8873-c289e772d09c,2741,2,00:19:30.616,64,30,Substitution,108,Germany,From Corner,Switzerland,Dan Ndoye,Left Attacking Midfield,0.0,3930176,Tactical,Mohamed Zeki Amdouni,770,773,45190,103,48335,
16932af4-7820-4dbc-a1cc-bc79efbeacfd,2743,2,00:20:14.576,65,14,Substitution,109,Switzerland,From Goal Kick,Switzerland,Breel-Donald Embolo,Center Forward,0.0,3930176,Tactical,Kwadwo Duah,773,773,5545,103,49007,
0456906c-21cf-42f5-bfc5-10c6a2067dd0,2744,2,00:20:14.598,65,14,Substitution,109,Switzerland,From Goal Kick,Germany,Robert Andrich,Right Defensive Midfield,0.0,3930176,Tactical,Maximilian Beier,773,770,9195,103,35242,
03694c97-dd0e-4a4f-a0fb-25b180b15fd7,2745,2,00:20:14.870,65,14,Substitution,109,Switzerland,From Goal Kick,Switzerland,Fabian Rieder,Right Attacking Midfield,0.0,3930176,Tactical,Ruben Vargas,773,773,50436,103,30401,
b6f2b33b-6e98-4246-84c8-63cd54c7db11,3139,2,00:30:07.900,75,7,Substitution,123,Switzerland,Regular Play,Germany,Florian Wirtz,Right Wing,0.0,3930176,Tactical,Leroy Sané,773,770,40724,103,3053,
e0973a3e-4ab7-4bde-ba8e-addc6dc666d6,3140,2,00:30:22.485,75,22,Substitution,123,Switzerland,Regular Play,Germany,Jamal Musiala,Left Wing,0.0,3930176,Tactical,Niclas Füllkrug,773,770,39565,103,8546,
7abda230-20c4-4f68-bc12-7c3c011fee33,2052,2,00:10:15.002,55,15,Substitution,105,Romania,From Keeper,Belgium,Dodi Lukebakio,Right Wing,0.0,3930175,Tactical,Leandro Trossard,905,782,12306,103,16559,
d9bfc94a-a9fd-4747-9eeb-712888c82814,2396,2,00:21:53.888,66,53,Substitution,125,Belgium,From Throw In,Romania,Marius Mihai Marin,Center Defensive Midfield,0.0,3930175,Tactical,Darius Dumitru Olaru,782,905,30913,103,101821,
d4fff062-1438-458a-931e-34cb5b9631ca,2397,2,00:22:04.703,67,4,Substitution,125,Belgium,From Throw In,Romania,Valentin Mihai Mihăilă,Left Midfield,0.0,3930175,Tactical,Ianis Hagi,782,905,72512,103,28565,
aaa81e52-f062-439c-8e1f-e7e640ec6709,2582,2,00:26:10.491,71,10,Substitution,134,Romania,From Throw In,Belgium,Youri Tielemans,Right Defensive Midfield,0.0,3930175,Tactical,Orel Mangala,905,782,2954,103,8950,
d5e8f4ea-3c06-4be2-b736-e2ef8af0b891,2583,2,00:26:42.815,71,42,Substitution,134,Romania,From Throw In,Belgium,Jeremy Doku,Left Wing,0.0,3930175,Tactical,Yannick Ferreira Carrasco,905,782,23650,103,5633,
2924fcf9-7486-4b47-acac-091397c97129,2726,2,00:30:55.969,75,55,Substitution,143,Belgium,From Throw In,Belgium,Arthur Theate,Left Back,0.0,3930175,Injury,Zeno Debast,782,782,43913,102,114832,
f59cce3b-1529-44bf-be82-0fc5c3358992,2814,2,00:35:14.049,80,14,Substitution,148,Belgium,From Free Kick,Romania,Denis Mihai Drăguş,Center Forward,0.0,3930175,Tactical,Denis Alibec,782,905,31193,103,10915,
0b10fce9-1245-44a6-940a-1783d056f768,3042,2,00:43:48.436,88,48,Substitution,165,Romania,From Free Kick,Romania,Andrei Florin Ratiu,Right Back,0.0,3930175,Tactical,Deian Cristian Sorescu,905,905,24861,103,130984,
71f31aa5-4423-4fe6-8c66-b5bb2a45f9d2,1745,2,00:00:00.000,45,0,Substitution,75,Portugal,Regular Play,Turkey,Orkun Kökçü,Center Attacking Midfield,0.0,3930174,Tactical,Yusuf Yazıcı,780,909,22212,103,29989,
312d65a9-dc28-4ec5-b895-7c65f736183d,1746,2,00:00:00.000,45,0,Substitution,75,Portugal,Regular Play,Portugal,Rafael Alexandre Conceição Leão,Left Wing,0.0,3930174,Tactical,Pedro Lomba Neto,780,780,18360,103,23256,
b829890c-c326-45f5-bc79-81165b845c12,1747,2,00:00:00.000,45,0,Substitution,75,Portugal,Regular Play,Portugal,João Maria Lobo Alves Palhinha Gonçalves,Left Defensive Midfield,0.0,3930174,Tactical,Rúben Diogo Da Silva Neves,780,780,12169,103,9927,
7c20c3e9-e264-415d-9339-0064a548bfbd,2380,2,00:12:57.726,57,57,Substitution,95,Portugal,Regular Play,Turkey,Kaan Ayhan,Left Defensive Midfield,0.0,3930174,Tactical,İsmail Yüksek,780,909,12293,103,78241,True
1dca486a-0d0f-4d27-85d4-a7a6aa775c10,2381,2,00:12:58.061,57,58,Substitution,95,Portugal,Regular Play,Turkey,Muhammed Kerem Aktürkoğlu,Left Wing,0.0,3930174,Tactical,Kenan Yildiz,780,909,49689,103,151813,True
2ec36fd2-b724-495c-899a-e02ac4a658dc,2811,2,00:23:05.458,68,5,Substitution,112,Portugal,Regular Play,Portugal,João Pedro Cavaco Cancelo,Right Back,0.0,3930174,Tactical,Nélson Cabral Semedo,780,780,7005,103,6374,True
8374b2d2-de51-4324-92f1-a5b6b7d69252,2834,2,00:23:59.170,68,59,Substitution,114,Turkey,Regular Play,Turkey,Yunus Akgün,Right Wing,0.0,3930174,Tactical,Arda Güler,909,909,18723,103,116587,
0f12ec11-7b5f-40bb-957e-cd3771eb111b,3007,2,00:29:55.942,74,55,Substitution,121,Portugal,From Free Kick,Turkey,Samet Akaydin,Right Center Back,0.0,3930174,Injury,Merih Demiral,780,909,133305,102,23558,
0844a381-0bef-417b-9187-43e8e326c70a,3260,2,00:37:07.004,82,7,Substitution,134,Portugal,Regular Play,Portugal,Kléper Laveran Lima Ferreira,Left Center Back,0.0,3930174,Tactical,António João Pereira Albuquerque Tavares Silva,780,780,20016,103,143854,
b34f2da0-9419-4493-8334-c82a19888e8f,3530,2,00:42:56.237,87,56,Substitution,146,Turkey,From Keeper,Portugal,Vitor Machado Ferreira,Right Defensive Midfield,0.0,3930174,Tactical,João Neves,909,780,34639,103,143859,
5453211b-dfe3-4a95-b5ef-ea65cbf16e66,1945,2,00:00:00.000,45,0,Substitution,81,Slovenia,From Goal Kick,Serbia,Filip Mladenović,Left Wing Back,0.0,3930170,Tactical,Mijat Gaćinović,944,786,7993,103,8669,
89e03d1a-16df-4106-b29e-03bb4c6445ef,2664,2,00:17:43.988,62,43,Substitution,98,Serbia,Regular Play,Slovenia,Jan Mlakar,Left Midfield,0.0,3930170,Tactical,Jon Gorenc Stankovič,786,944,31089,103,11416,
46f001d3-1be6-4b13-946b-452fe7c6c41e,2666,2,00:18:09.532,63,9,Substitution,98,Serbia,Regular Play,Serbia,Dušan Vlahović,Left Attacking Midfield,0.0,3930170,Tactical,Luka Jović,786,786,18015,103,6319,
dfbc17fe-3aec-4712-80e3-46992c410c12,2668,2,00:18:52.316,63,52,Substitution,99,Serbia,From Throw In,Serbia,Saša Lukić,Left Defensive Midfield,0.0,3930170,Tactical,Sergej Milinković-Savić,786,786,6687,103,5589,
d70f57fa-f3bd-4b7a-b67e-9b9f1188337b,3033,2,00:30:32.312,75,32,Substitution,115,Serbia,From Free Kick,Slovenia,Benjamin Šeško,Left Center Forward,0.0,3930170,Tactical,Žan Vipotnik,786,944,38759,103,290289,
ecdc6453-cef8-4b15-bc50-11a924a16a67,3034,2,00:30:36.794,75,36,Substitution,115,Serbia,From Free Kick,Slovenia,Petar Stojanović,Right Center Midfield,0.0,3930170,Tactical,Benjamin Verbič,786,944,16528,103,16510,
03ca3778-3da5-4f2c-afb1-2c287b6d1659,3208,2,00:36:06.150,81,6,Substitution,124,Serbia,From Throw In,Serbia,Andrija Živković,Right Wing Back,0.0,3930170,Tactical,Veljko Birmančević,786,786,6318,103,28075,
e61bf79e-c3b4-437c-8058-64689c3a066b,3209,2,00:36:16.011,81,16,Substitution,124,Serbia,From Throw In,Serbia,Dušan Tadić,Right Center Forward,0.0,3930170,Tactical,Lazar Samardžić,786,786,3831,103,40735,
54d82a66-a0f2-4024-aa1b-88e2cbfbdf52,3442,2,00:45:39.338,90,39,Substitution,140,Serbia,From Corner,Slovenia,Timi Elšnik,Left Midfield,0.0,3930170,Tactical,David Brekalo,786,944,15896,103,101806,
f57ffb5d-8477-4adc-8c4a-391726f7d689,2113,2,00:13:39.418,58,39,Substitution,118,Switzerland,Regular Play,Switzerland,Xherdan Shaqiri,Center Attacking Midfield,0.0,3930169,Tactical,Breel-Donald Embolo,773,773,3533,103,5545,
353e3a36-37ad-47e6-9dd9-43b31f39856a,2116,2,00:15:50.037,60,50,Substitution,119,Scotland,From Goal Kick,Scotland,Kieran Tierney,Left Center Back,0.0,3930169,Injury,Scott McKenna,942,942,10540,102,10002,
ee95621b-b060-4100-901e-044b52eb8b29,2452,2,00:28:48.547,73,48,Substitution,146,Scotland,From Free Kick,Switzerland,Remo Freuler,Right Defensive Midfield,0.0,3930169,Tactical,Vincent Sierro,942,773,6983,103,11457,
69fd8f77-7edd-423e-a5a9-9ae163235447,2454,2,00:29:34.277,74,34,Substitution,147,Switzerland,From Goal Kick,Switzerland,Ruben Vargas,Left Wing,0.0,3930169,Tactical,Fabian Rieder,773,773,30401,103,50436,
5a1abdd0-4adc-4793-9068-63a52f78b4ea,2580,2,00:33:40.819,78,40,Substitution,153,Scotland,From Goal Kick,Scotland,Billy Gilmour,Right Defensive Midfield,0.0,3930169,Tactical,Kenneth McLean,942,942,31067,103,9478,
ca74c216-f148-466c-9e08-a29f811c2d50,2812,2,00:40:30.048,85,30,Substitution,163,Scotland,Regular Play,Switzerland,Silvan Widmer,Right Wing Back,0.0,3930169,Tactical,Leonidas Stergiou,942,773,7796,103,29227,
f3491835-9605-48b0-86de-338cc9c42a6d,2813,2,00:40:33.734,85,33,Substitution,163,Scotland,Regular Play,Switzerland,Dan Ndoye,Left Wing,0.0,3930169,Tactical,Mohamed Zeki Amdouni,942,773,45190,103,48335,
19b5fe5a-c527-4e5b-bdae-0c24e16545cc,2946,2,00:44:34.709,89,34,Substitution,171,Switzerland,From Free Kick,Scotland,John McGinn,Left Center Forward,0.0,3930169,Tactical,Ryan Christie,773,942,9974,103,12510,
09027f6a-6b03-4903-94ce-fc47445b8dbe,2947,2,00:44:42.218,89,42,Substitution,171,Switzerland,From Free Kick,Scotland,Che Adams,Right Center Forward,0.0,3930169,Tactical,Lawrence Shankland,773,942,9466,103,38169,
10d695cb-a233-450c-b4fb-80e7146c0cb1,2482,2,00:14:53.236,59,53,Substitution,97,Portugal,From Corner,Czech Republic,Jan Kuchta,Left Attacking Midfield,0.0,3930166,Tactical,Ondřej Lingr,780,912,29484,103,27826,
5575dbd7-d042-4924-99fe-e2a11e6c2f01,2483,2,00:15:02.025,60,2,Substitution,97,Portugal,From Corner,Czech Republic,Patrik Schick,Center Forward,0.0,3930166,Tactical,Mojmír Chytil,780,912,7044,103,32985,
0f9fda50-9591-4f1c-8f4b-83cac488d2f8,2530,2,00:17:51.518,62,51,Substitution,100,Czech Republic,From Goal Kick,Portugal,José Diogo Dalot Teixeira,Right Wing Back,0.0,3930166,Tactical,Gonçalo Bernardo Inácio,912,780,16028,103,42106,
1cc094f3-0d8a-42d7-9672-2b122dd75f4c,2531,2,00:17:51.598,62,51,Substitution,100,Czech Republic,From Goal Kick,Portugal,Rafael Alexandre Conceição Leão,Left Center Forward,0.0,3930166,Tactical,Diogo José Teixeira da Silva,912,780,18360,103,9929,
8042a47a-e652-45ff-b41b-6d865e5efdea,3116,2,00:33:52.560,78,52,Substitution,126,Portugal,From Corner,Czech Republic,Pavel Šulc,Right Attacking Midfield,0.0,3930166,Tactical,Petr Ševčík,780,912,28227,103,23454,
9bd7bc64-7a49-46c3-9e6b-0b322025a864,3117,2,00:33:54.256,78,54,Substitution,126,Portugal,From Corner,Czech Republic,Lukáš Provod,Right Defensive Midfield,0.0,3930166,Tactical,Antonín Barák,780,912,28034,103,7801,
dc08fc49-f561-419b-92ec-df8069c328b8,3480,2,00:44:11.760,89,11,Substitution,147,Czech Republic,Regular Play,Portugal,João Pedro Cavaco Cancelo,Right Wing Back,0.0,3930166,Tactical,Nélson Cabral Semedo,912,780,7005,103,6374,
1009593a-2438-450e-8556-9c885933853d,3482,2,00:44:31.349,89,31,Substitution,148,Czech Republic,From Goal Kick,Portugal,Vitor Machado Ferreira,Right Defensive Midfield,0.0,3930166,Tactical,Francisco Fernandes Conceição,912,780,34639,103,39624,
3ff91709-7d1c-47bb-894a-66c842c19ebc,3483,2,00:44:31.389,89,31,Substitution,148,Czech Republic,From Goal Kick,Portugal,Nuno Mendes,Left Wing Back,0.0,3930166,Tactical,Pedro Lomba Neto,912,780,41092,103,23256,
a95203a9-400e-45a7-ab96-105538415bc4,3542,2,00:47:43.898,92,43,Substitution,150,Portugal,From Goal Kick,Czech Republic,Tomáš Holeš,Right Center Back,0.0,3930166,Tactical,Tomáš Chorý,780,912,16469,103,21226,
aab18e25-2597-4f4d-9d25-13d1c6edc8a3,1835,1,00:43:00.298,43,0,Substitution,55,England,From Throw In,Serbia,Filip Kostić,Left Wing Back,0.0,3930163,Injury,Filip Mladenović,768,786,5591,102,7993,
b780d7ec-8e08-4ecd-8b2f-2f7037e70387,2042,2,00:00:00.000,45,0,Substitution,62,Serbia,From Corner,Serbia,Nemanja Gudelj,Center Defensive Midfield,0.0,3930163,Tactical,Ivan Ilić,786,786,16489,103,30179,
482cdbd2-90b3-4f70-b063-89dba8036b6d,2808,2,00:15:02.871,60,2,Substitution,85,England,Regular Play,Serbia,Aleksandar Mitrović,Left Center Forward,0.0,3930163,Tactical,Dušan Tadić,768,786,4269,103,3831,
ad231f01-7869-4d1b-aecb-57d96ab8eaf9,2809,2,00:15:31.377,60,31,Substitution,85,England,Regular Play,Serbia,Saša Lukić,Center Defensive Midfield,0.0,3930163,Tactical,Luka Jović,768,786,6687,103,6319,
20bb9464-3737-4436-9eee-4836e5c4add0,3079,2,00:23:20.482,68,20,Substitution,96,England,Regular Play,England,Trent Alexander-Arnold,Right Defensive Midfield,0.0,3930163,Tactical,Conor Gallagher,768,768,3664,103,29399,
05f170ec-8ae6-4f54-ac60-2effb502dd49,3245,2,00:28:36.682,73,36,Substitution,103,England,From Throw In,Serbia,Andrija Živković,Right Wing Back,0.0,3930163,Tactical,Veljko Birmančević,768,786,6318,103,28075,
29e3471e-d8ce-4152-8015-2c343bb27e3a,3272,2,00:30:06.904,75,6,Substitution,105,England,Regular Play,England,Bukayo Saka,Right Wing,0.0,3930163,Tactical,Jarrod Bowen,768,768,22084,103,9640,
aa5aa3dd-7155-4c07-afe8-7676c76da76a,3593,2,00:40:19.541,85,19,Substitution,121,England,Regular Play,England,Jude Bellingham,Center Attacking Midfield,0.0,3930163,Tactical,Kobbie Mainoo,768,768,30714,103,99174,
98a07363-ac8e-4881-b95b-18cc8fb07105,2672,2,00:21:34.429,66,34,Substitution,95,Slovenia,From Free Kick,Slovenia,Petar Stojanović,Right Midfield,0.0,3930162,Tactical,Benjamin Verbič,944,944,16528,103,16510,
35e78eda-a7b1-4bd9-a73e-85f0ce69d0a1,2954,2,00:29:39.372,74,39,Substitution,111,Denmark,From Goal Kick,Slovenia,Jan Mlakar,Right Midfield,0.0,3930162,Tactical,Žan Celar,776,944,31089,103,24109,
516967d9-6b19-4b48-bd6d-9af03095a550,2955,2,00:30:00.279,75,0,Substitution,111,Denmark,From Goal Kick,Slovenia,Timi Elšnik,Left Defensive Midfield,0.0,3930162,Tactical,Jon Gorenc Stankovič,776,944,15896,103,11416,
686f7e70-4aab-4663-889c-9024b10d6638,2988,2,00:32:02.608,77,2,Substitution,114,Denmark,Regular Play,Denmark,Victor Bernth Kristansen,Left Wing Back,0.0,3930162,Tactical,Joakim Mæhle,776,776,60343,103,16554,
f16946f7-0590-4663-ba4e-c5b8e53e9b9b,3119,2,00:37:38.819,82,38,Substitution,125,Denmark,From Keeper,Denmark,Rasmus Winther Højlund,Left Center Forward,0.0,3930162,Tactical,Yussuf Yurary Poulsen,776,776,51672,103,5536,
ad9ef335-a7a9-4379-a71b-d17148f63eda,3120,2,00:37:39.948,82,39,Substitution,125,Denmark,From Keeper,Denmark,Jonas Older Wind,Right Center Forward,0.0,3930162,Tactical,Kasper Dolberg,776,776,21261,103,6302,
e2997e19-cbb1-450b-8022-68eed68301a8,3122,2,00:38:21.816,83,21,Substitution,126,Slovenia,From Goal Kick,Denmark,Pierre-Emile Højbjerg,Left Defensive Midfield,0.0,3930162,Tactical,Christian Nørgaard,944,776,3570,103,7097,
962b34ca-58c2-4cc4-b2d7-e9462b3f6cbb,3320,2,00:44:00.756,89,0,Substitution,134,Denmark,From Throw In,Denmark,Morten Hjulmand,Right Defensive Midfield,0.0,3930162,Tactical,Thomas Delaney,776,776,8621,103,5527,
3c1986bd-c118-41e2-9280-a12aa9725316,3504,2,00:48:38.818,93,38,Substitution,140,Slovenia,From Goal Kick,Slovenia,Andraž Šporar,Right Center Forward,0.0,3930162,Tactical,David Brekalo,944,944,31866,103,101806,
1d08459f-69ed-4c04-9487-3a885b350d9d,3505,2,00:48:54.955,93,54,Substitution,140,Slovenia,From Goal Kick,Slovenia,Benjamin Šeško,Left Center Forward,0.0,3930162,Tactical,Jasmin Kurtič,944,944,38759,103,6941,
2499bf42-16e9-471d-8e78-049a90978b13,2244,2,00:10:13.656,55,13,Substitution,106,Spain,Regular Play,Croatia,Ante Budimir,Center Forward,0.0,3930160,Tactical,Ivan Perišić,772,785,8654,103,5474,
ee1fa771-1dc5-4e30-8f69-ff3396932fbf,2364,2,00:13:58.648,58,58,Substitution,110,Spain,Regular Play,Spain,Pedro González López,Center Attacking Midfield,0.0,3930160,Tactical,Daniel Olmo Carvajal,772,772,30486,103,16532,
c93a9550-8bf1-4d51-bd37-f39441f65568,2627,2,00:19:32.182,64,32,Substitution,119,Spain,Regular Play,Croatia,Luka Modrić,Right Center Midfield,0.0,3930160,Tactical,Mario Pašalić,772,785,5463,103,11603,
2f4fbecc-8efd-43d5-adaa-673abaec8045,2628,2,00:19:52.885,64,52,Substitution,119,Spain,Regular Play,Croatia,Mateo Kovačić,Left Center Midfield,0.0,3930160,Tactical,Luka Sučić,772,785,5456,103,39490,
62f437b9-2e81-44a5-93c8-b6b4f39feece,2684,2,00:21:42.395,66,42,Substitution,123,Spain,From Keeper,Spain,Álvaro Borja Morata Martín,Center Forward,0.0,3930160,Injury,Mikel Oyarzabal Ugarte,772,772,3477,102,6685,
