id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,under_pressure,related_events,match_id,dribble_outcome,possession_team_id,team_id,player_id,dribble_nutmeg,dribble_overrun,out,dribble_no_touch
228076be-e82d-4b71-8e8a-cbb3c1c03183,2912,2,00:27:46.880,72,46,Dribble,125,Croatia,Regular Play,Croatia,Josip Juranović,Right Back,"[59.6, 61.3]",0.0,True,['85238588-490c-46f1-8f03-4dda16a7f9c3'],3930167,Incomplete,785,785,29163,,,,
96f9513c-31d3-46f1-b4d4-74f0d09e0b89,2987,2,00:29:49.738,74,49,Dribble,131,Albania,From Keeper,Croatia,Ante Budimir,Center Forward,"[114.3, 46.3]",0.0,True,['4a4f22d5-7fa7-4d93-8f2c-86961063597b'],3930167,Incomplete,906,785,8654,,,,
01286e98-1023-4c60-8fa8-131807011d04,3014,2,00:30:42.735,75,42,Dribble,133,Croatia,Regular Play,Croatia,Ante Budimir,Center Forward,"[117.0, 25.1]",0.0,True,['3d512552-2289-402b-837b-9059eed40a7c'],3930167,Complete,785,785,8654,,,,
227cbfe8-9638-4dd1-9664-171ebebf8c48,3152,2,00:34:40.467,79,40,Dribble,139,Croatia,Regular Play,Croatia,Luka Modrić,Right Defensive Midfield,"[62.8, 69.7]",0.0,True,"['018a383f-530a-49d5-a738-329e3f721e0c', '02a41ace-3f62-44f5-978e-61a9dbd2792d', '74bc1059-8e4b-4340-84bc-4a6c91a65e76']",3930167,Complete,785,785,5463,True,,,
75874113-3fcb-4a05-a4a3-99a92329eb9f,3273,2,00:36:38.680,81,38,Dribble,142,Albania,Regular Play,Albania,Klaus Gjasula,Right Center Midfield,"[56.4, 14.8]",0.0,True,['07daadb2-59a8-4156-ba7a-b6c1d2bad6dc'],3930167,Incomplete,906,906,9893,,,,
7ad06b6d-c858-4f2c-a825-d8a8d8f8e9af,3417,2,00:41:14.914,86,14,Dribble,151,Croatia,Regular Play,Croatia,Mateo Kovačić,Left Defensive Midfield,"[26.2, 52.3]",0.0,True,"['23a99b84-2add-478b-bca2-aa6c3f33b8f9', '35ca5b8e-9c99-4682-985e-ce15424c2d96']",3930167,Incomplete,785,785,5456,,True,,
b23048a2-7c68-4c0c-88c6-5351ade5cc69,3440,2,00:42:32.373,87,32,Dribble,153,Croatia,From Free Kick,Croatia,Luka Sučić,Center Attacking Midfield,"[98.1, 31.3]",0.0,True,"['81b5ea28-f7de-4735-9a02-191bdd3beded', 'a235acc2-5e40-4d5f-a756-d842fca1a21c', 'cfd77714-bcb7-4852-ab37-d2bc8526bdea']",3930167,Complete,785,785,39490,,,,
6dcd6ddf-7536-4474-8620-8135721fe5c5,3442,2,00:42:32.612,87,32,Dribble,153,Croatia,From Free Kick,Croatia,Luka Sučić,Center Attacking Midfield,"[100.3, 28.9]",0.0,True,"['6cac486a-e9d0-44ac-b872-068f4814bd22', '81b5ea28-f7de-4735-9a02-191bdd3beded']",3930167,Incomplete,785,785,39490,,,,
bafae802-400d-49a2-b6d4-55f276d88845,3477,2,00:43:07.933,88,7,Dribble,154,Albania,From Goal Kick,Albania,Nedim Bajrami,Right Midfield,"[78.0, 53.3]",0.0,True,['22190b5e-07c1-43b9-96a0-78e41320210e'],3930167,Complete,906,906,32030,,,,
0da7e3aa-8d79-4d78-b060-bef5ec01d5ba,3485,2,00:43:11.117,88,11,Dribble,154,Albania,From Goal Kick,Croatia,Martin Baturina,Left Wing,"[56.8, 19.9]",0.0,True,"['b80af831-86ac-4e97-b53a-00e89a98537b', 'de3cf9eb-8537-43ec-87a3-70d35cd995f0']",3930167,Complete,906,785,63505,,,,
a0380841-f692-46d0-ab36-8ad5328daa4d,3489,2,00:43:19.603,88,19,Dribble,154,Albania,From Goal Kick,Croatia,Martin Baturina,Left Wing,"[113.5, 22.7]",0.0,True,"['14a1223b-ffd4-4977-87d0-928873f31f6c', '3171e5bb-1c71-45b4-990b-f1b60265cbe0']",3930167,Complete,906,785,63505,,,,
5ed088a9-1e6d-4b67-bf93-d82b52a941a6,3585,2,00:48:59.780,93,59,Dribble,159,Albania,Regular Play,Albania,Arbër Hoxha,Left Midfield,"[81.2, 4.8]",0.0,True,['4d0818b9-ca36-453b-aed2-7476d18167c7'],3930167,Incomplete,906,906,133698,,,,
3707f8fd-7749-4b7e-87aa-c542044ac5a4,3708,2,00:52:51.981,97,51,Dribble,166,Croatia,Regular Play,Croatia,Luka Sučić,Center Attacking Midfield,"[87.4, 60.9]",0.0,True,"['152f797d-54bb-4eb6-b43b-f7bbfc7a7104', '22383508-085d-482e-93a3-f77e53f6c66d']",3930167,Complete,785,785,39490,,,,
50fe704f-5685-4436-8e8e-e083d1250965,150,1,00:02:19.691,2,19,Dribble,4,Germany,Regular Play,Germany,Kai Havertz,Center Forward,"[102.2, 33.1]",0.0,True,"['76d19ab1-1dad-4748-b693-8798097abda6', 'd3a0b8d3-b797-421d-8b8a-469f1bf437cd']",3930168,Incomplete,770,770,8966,,,,
2e50ddf2-35cb-49b3-852b-88721f05bd40,304,1,00:07:21.306,7,21,Dribble,15,Germany,Regular Play,Germany,Jamal Musiala,Right Wing,"[79.0, 47.7]",0.0,True,"['0316f8d3-e99f-441e-b1a8-ab8505726ee4', 'b1d814a3-653d-4ba9-a34c-b02596bc32e3']",3930168,Complete,770,770,39565,,,,
6d8a3688-41d6-47bd-ad31-18e95bcf610e,405,1,00:08:39.415,8,39,Dribble,17,Germany,Regular Play,Germany,Jamal Musiala,Right Wing,"[97.9, 66.7]",0.0,True,['051b8b1a-128e-47a7-b450-9b4bba0d6b17'],3930168,Incomplete,770,770,39565,True,,,
ee520668-7386-455c-a42d-d6de4400ae7e,436,1,00:09:39.469,9,39,Dribble,18,Hungary,From Goal Kick,Hungary,Bendegúz Bolla,Right Wing Back,"[80.2, 75.8]",0.0,True,['3593e83d-9790-462b-891c-f205b294cb4c'],3930168,Incomplete,916,916,46789,,,,
8ba38573-fca5-436e-97a0-93ef22e2876e,546,1,00:12:56.513,12,56,Dribble,22,Germany,From Corner,Germany,Florian Wirtz,Left Wing,"[98.7, 61.5]",0.0,True,['3650ee70-fa6c-4ca2-ab18-5aaa6bd0e830'],3930168,Incomplete,770,770,40724,,,,
e29f002a-7b68-4baf-8dc1-b7d36629c1c9,986,1,00:23:26.198,23,26,Dribble,39,Hungary,From Kick Off,Hungary,Milos Kerkez,Left Wing Back,"[66.2, 6.0]",0.0,True,['f08c2eec-1947-4ab7-8281-a780dc90ad13'],3930168,Complete,916,916,89635,,,,
019fedc7-8599-4e5c-8025-8140837bef84,1415,1,00:33:37.654,33,37,Dribble,54,Germany,Regular Play,Germany,Florian Wirtz,Left Wing,"[75.5, 64.3]",0.0,True,"['6e14fa1a-a719-4c0a-bd73-3f538cdc8908', 'f010d4be-35b7-49e0-84df-bcdc0c9d5f5c']",3930168,Complete,770,770,40724,,,,
2f13e125-e0df-479d-baed-8712ff50d958,1426,1,00:33:43.718,33,43,Dribble,55,Hungary,Regular Play,Hungary,Roland Sallai,Left Attacking Midfield,"[31.0, 24.4]",0.0,True,['c3258792-0883-4888-b2cd-8eaf07d977f6'],3930168,Complete,916,916,19316,,,,
e70754e4-a8ea-43f3-b374-b952ccaa7102,1577,1,00:37:44.591,37,44,Dribble,59,Germany,From Corner,Germany,Jamal Musiala,Right Wing,"[101.9, 21.3]",0.0,True,['5c09708a-33cc-4fea-a17a-dbafd3e920ac'],3930168,Complete,770,770,39565,,,,
55a785e3-d4a1-4f37-b3ca-c1193a01b9d2,1580,1,00:37:46.100,37,46,Dribble,59,Germany,From Corner,Germany,Jamal Musiala,Right Wing,"[107.8, 21.3]",0.0,True,['5e27e24b-464a-4e41-8c63-02e082cde27a'],3930168,Incomplete,770,770,39565,True,True,,
0a89f982-7457-47b3-8285-465b47b97a91,1655,1,00:39:25.488,39,25,Dribble,62,Germany,From Throw In,Germany,Maximilian Mittelstädt,Left Back,"[111.4, 8.5]",0.0,True,"['41ba748b-a4b8-43cc-a806-ded3bdea0e04', 'b2487c37-c5c3-4d9e-bc94-be147da56cf1']",3930168,Incomplete,770,770,12407,,,,
2605e637-d889-4b19-a477-4a2477c9fcc5,1931,1,00:45:41.941,45,41,Dribble,68,Hungary,From Throw In,Hungary,Barnabás Varga,Center Forward,"[87.2, 14.6]",0.0,True,['d2a6bf23-d5c0-47ca-9b34-e7358445ddc2'],3930168,Incomplete,916,916,12921,,,,
c004642a-6c1c-4f94-ab1a-2a202cc021d4,2121,2,00:04:15.465,49,15,Dribble,79,Hungary,Regular Play,Hungary,András Schäfer,Left Defensive Midfield,"[105.4, 20.6]",0.0,True,['974df230-b761-4fcd-a2a3-e57ba5f003e2'],3930168,Incomplete,916,916,42822,,,,
e7f15da7-b537-47c1-8ac9-2e560bd8208d,2251,2,00:06:52.356,51,52,Dribble,84,Hungary,Regular Play,Hungary,András Schäfer,Left Defensive Midfield,"[27.7, 16.6]",0.0,True,['e9c1bbae-1f6b-4c6f-8649-97462dd11436'],3930168,Complete,916,916,42822,,,,
aff71936-9aa1-4dad-85be-b1b6f843658a,2255,2,00:06:54.488,51,54,Dribble,84,Hungary,Regular Play,Hungary,András Schäfer,Left Defensive Midfield,"[25.5, 9.8]",0.0,True,['5c3e7c30-10be-4522-9452-f2c23af60e07'],3930168,Complete,916,916,42822,True,,,
5f1ae0b8-5016-42aa-a0da-00db6a5171a3,2259,2,00:06:55.831,51,55,Dribble,84,Hungary,Regular Play,Hungary,András Schäfer,Left Defensive Midfield,"[28.9, 11.9]",0.0,True,['016998b2-257a-4aba-857b-92c193ca6b0f'],3930168,Complete,916,916,42822,True,,,
5fd70c0a-4a1b-434f-8d1f-4a883f01aec3,2635,2,00:15:11.414,60,11,Dribble,98,Hungary,Regular Play,Hungary,Dominik Szoboszlai,Right Attacking Midfield,"[27.7, 78.2]",0.0,True,"['7e231540-b6fd-40fa-a649-5cf877f55e6c', 'b570b5bf-e4e5-4d64-9647-5ac309a45709']",3930168,Incomplete,916,916,21209,,,,
fbc7e5b2-2fce-4e43-bbd6-5d6240377cde,2886,2,00:23:15.316,68,15,Dribble,110,Hungary,Regular Play,Hungary,András Schäfer,Right Defensive Midfield,"[105.1, 56.8]",0.0,True,['0e5477a3-778c-4f7e-91e9-2f4788e85717'],3930168,Incomplete,916,916,42822,,,,
0c744faa-6a36-4fa2-84e3-9428635a2f5d,2914,2,00:23:33.141,68,33,Dribble,111,Germany,Regular Play,Germany,Leroy Sané,Right Wing,"[38.1, 77.2]",0.0,True,['4099d990-ce64-4cb7-a435-4f5af8c5db95'],3930168,Incomplete,770,770,3053,,,,
1e7a98eb-d7ff-490f-8998-9e63e57c21ef,3015,2,00:27:00.698,72,0,Dribble,115,Hungary,From Keeper,Hungary,Bendegúz Bolla,Right Wing Back,"[87.5, 69.2]",0.0,True,['f0b50732-d25d-401b-add4-917de9b1d25b'],3930168,Incomplete,916,916,46789,,,,
464fd240-da1b-4c71-aca5-fe31901712f6,3075,2,00:27:48.900,72,48,Dribble,117,Hungary,Regular Play,Hungary,Attila Fiola,Right Center Back,"[22.8, 54.6]",0.0,True,['942dd34c-e7d4-4780-ab13-b2292caa3010'],3930168,Incomplete,916,916,11268,,,,
81604876-377b-467c-8eef-a358ce7f9a2c,3080,2,00:27:50.811,72,50,Dribble,117,Hungary,Regular Play,Hungary,Dominik Szoboszlai,Right Attacking Midfield,"[37.3, 62.9]",0.0,True,['b62851e9-d76e-4e3f-99cd-eb91fb000cca'],3930168,Incomplete,916,916,21209,True,,,
512d1fa4-fdfe-488a-a475-61d48bb4d172,3150,2,00:29:03.881,74,3,Dribble,118,Germany,Regular Play,Germany,Leroy Sané,Right Wing,"[92.0, 60.1]",0.0,True,"['afeeb803-d29c-438a-8324-1b220cdf3a4a', 'fe702874-51fe-4b84-b0d7-341fb138f3ca']",3930168,Complete,770,770,3053,,,,
05874fdc-afb1-404b-9515-49e4890cc1c4,3208,2,00:31:58.895,76,58,Dribble,121,Hungary,From Goal Kick,Hungary,Zsolt Nagy,Left Wing Back,"[35.4, 3.4]",0.0,True,['abcbb0b9-1451-452f-bfd5-48ef97e330fd'],3930168,Complete,916,916,73886,True,,,
77b47919-be80-4450-8e86-427a515a927d,3563,2,00:39:52.186,84,52,Dribble,134,Germany,From Free Kick,Hungary,Dominik Szoboszlai,Right Center Midfield,"[17.4, 75.2]",0.0,True,['5cde612d-41bc-4f7a-bc60-2ee676a78d9b'],3930168,Incomplete,770,916,21209,,,,
78d31e7c-e416-4a84-8cc1-777c65510dc5,3616,2,00:40:50.691,85,50,Dribble,136,Germany,From Throw In,Germany,Chris Führich,Left Wing,"[94.2, 21.6]",0.0,True,"['953da660-a110-402f-9ffe-f547fc0c7acd', 'bd15539d-d67e-4596-8e63-a81fe33a805b']",3930168,Complete,770,770,23614,,,,
74663bf4-3c7d-446f-a5fb-c733d1275c69,3657,2,00:42:21.998,87,21,Dribble,138,Hungary,From Free Kick,Hungary,Dominik Szoboszlai,Right Center Midfield,"[28.1, 75.7]",0.0,True,['4a92d66c-a932-4bc9-b66f-7d77ccbf6d4a'],3930168,Incomplete,916,916,21209,,,,
bdbe92a5-405e-403d-9ae0-34dc6c85af13,3689,2,00:42:51.772,87,51,Dribble,140,Germany,From Counter,Germany,Leroy Sané,Right Wing,"[96.1, 62.6]",0.0,True,"['d1344785-5b45-4ab3-b367-ca67289140a5', 'e26e74dd-248a-4d5e-91ac-21f2c1556f0e']",3930168,Complete,770,770,3053,,,,
ed521bee-e197-487e-922c-15c8ba9ed66f,58,1,00:01:10.379,1,10,Dribble,4,France,Regular Play,France,Ousmane Dembélé,Right Wing,"[103.7, 73.3]",0.0,True,"['4b3e1e1b-ac9b-461d-abe3-268b9177e5fb', '576697b4-dc54-41a1-8ffc-77862242c186']",3930165,Incomplete,771,771,5477,,,,
e67bdeb7-1740-4201-ae6a-bac43298c661,160,1,00:03:17.353,3,17,Dribble,9,France,From Throw In,France,Jules Koundé,Right Back,"[67.7, 69.8]",0.0,True,['68d0eb3e-622c-434d-97ef-15fb806507f1'],3930165,Incomplete,771,771,4445,,,,
14839af3-271a-407b-b0c3-e35b1a900caa,233,1,00:05:31.207,5,31,Dribble,12,France,From Free Kick,France,Dayotchanculle Upamecano,Right Center Back,"[87.7, 77.7]",0.0,True,['ef276073-1eda-4175-9372-c57f42f49608'],3930165,Incomplete,771,771,8519,,,,
dcbdd4fb-6323-45c4-8775-3125c2566e31,300,1,00:06:50.749,6,50,Dribble,15,France,From Throw In,France,Marcus Thuram,Left Wing,"[79.7, 69.2]",0.0,True,['4d451f43-7a1c-4037-a59a-7d4004a62fb8'],3930165,Incomplete,771,771,2972,,True,,
47b9f226-f9cb-45a3-9c2f-fee8f1207f03,346,1,00:07:53.491,7,53,Dribble,17,France,From Throw In,France,Theo Bernard François Hernández,Left Back,"[59.3, 8.4]",0.0,True,['d2735b12-8f11-4183-b380-96a0a150e0bf'],3930165,Complete,771,771,6704,,True,,
15258119-6159-4b09-b22e-d2d0080442bc,678,1,00:15:29.740,15,29,Dribble,33,France,From Free Kick,France,William Saliba,Left Center Back,"[15.5, 6.2]",0.0,True,"['34f665d3-1303-49f6-b747-94be21c56199', '6dbdf634-9de6-4233-80e7-0ef509d22c5d']",3930165,Complete,771,771,17592,,,,
2fe67323-d30d-4031-9d45-2300f1583fa4,691,1,00:15:42.461,15,42,Dribble,33,France,From Free Kick,France,Ousmane Dembélé,Right Wing,"[94.2, 68.1]",0.0,True,"['10da3688-ce67-4b95-a094-c3596625759b', '448d5d92-1654-4b0a-ad4e-ff6262ce675a']",3930165,Complete,771,771,5477,,,,
7bdd8809-6ba8-4599-a7cd-210125ccd776,754,1,00:18:09.433,18,9,Dribble,37,France,From Counter,France,Adrien Rabiot,Left Defensive Midfield,"[56.6, 45.9]",0.0,True,['f492e4fc-211e-460e-929d-30a71334e924'],3930165,Complete,771,771,3026,,,,
535a5b42-3cf1-483c-adc6-a9bb5a769e07,798,1,00:19:26.280,19,26,Dribble,38,France,From Corner,France,Kylian Mbappé Lottin,Center Forward,"[114.0, 10.3]",0.0,True,['03db08c3-3d25-4ba2-bba6-573ad4b09988'],3930165,Complete,771,771,3009,,,,
81f6e7e3-874c-4d42-9f6e-4471d2a45ff5,846,1,00:19:58.141,19,58,Dribble,40,France,Regular Play,France,N'Golo Kanté,Right Defensive Midfield,"[3.1, 2.2]",0.0,True,['bf510bea-2f24-4cb9-82d7-12e15feacbd7'],3930165,Incomplete,771,771,3961,,,,
3c1d50b5-2e72-4b71-8e3a-3a6c5e470927,870,1,00:21:47.578,21,47,Dribble,41,France,From Goal Kick,France,Theo Bernard François Hernández,Left Back,"[44.0, 1.0]",0.0,True,"['2d9970ce-6f06-4096-88e2-d9f995a2f5d0', 'a754dff4-4774-434b-8440-c17b68d3b973']",3930165,Incomplete,771,771,6704,,,,
5f1642ae-ca8a-4bdd-b2fe-616b4e8ca4ac,936,1,00:23:27.806,23,27,Dribble,44,France,From Keeper,France,Theo Bernard François Hernández,Left Back,"[52.5, 9.7]",0.0,True,"['1b8c60f5-3e10-4bd3-bdad-0be9fdad04d9', '85bfaa36-f06c-4bc5-a504-742a5b2906b9']",3930165,Complete,771,771,6704,,,,
5e4f561d-7505-4a8e-9190-b8ccd3756782,965,1,00:24:03.323,24,3,Dribble,45,Austria,Regular Play,Austria,Christoph Baumgartner,Center Attacking Midfield,"[106.1, 13.6]",0.0,True,['f9907b23-1a7e-4cf2-b9ac-92b35bccab3d'],3930165,Complete,915,915,24977,,,,
d9aabb6d-6321-4dba-a8aa-e67976598fbf,1069,1,00:26:43.449,26,43,Dribble,50,France,From Throw In,France,Ousmane Dembélé,Right Wing,"[75.2, 76.2]",0.0,True,['f1c0f6aa-2c45-4b7d-a7b4-6561b75bb843'],3930165,Incomplete,771,771,5477,,,,
fd5a63a7-1da8-4d02-9bcd-724bd8314d36,1338,1,00:33:43.413,33,43,Dribble,66,France,From Free Kick,France,Ousmane Dembélé,Right Wing,"[98.9, 58.0]",0.0,True,"['82fcc0cb-4d3b-473f-baf2-cc25d0ce9a46', 'e37f68ca-39a3-4179-a333-0c90868bd3a0']",3930165,Incomplete,771,771,5477,,,,
1961580d-e001-401f-a076-ee1da6e891c9,1484,1,00:37:15.967,37,15,Dribble,75,France,Regular Play,France,Ousmane Dembélé,Right Wing,"[100.6, 64.4]",0.0,True,['b829f351-8347-415a-994a-1ed071c713d7'],3930165,Incomplete,771,771,5477,,,,
3a5d0641-4755-4882-b1ab-a86d873858eb,1501,1,00:37:29.205,37,29,Dribble,75,France,Regular Play,France,Kylian Mbappé Lottin,Center Forward,"[115.2, 59.2]",0.0,True,"['e9aa2bc3-e4ad-4897-bbc4-e96a84ee5074', 'fb84532e-a3d3-4b88-8dae-2b7ccda776af']",3930165,Complete,771,771,3009,,,,
581ce6bb-1a2b-4106-a83a-c46659cad81c,1678,1,00:42:43.954,42,43,Dribble,85,France,Regular Play,France,Kylian Mbappé Lottin,Center Forward,"[74.7, 77.6]",0.0,True,['7b1b91a2-dde0-4bfa-9638-358186adfb53'],3930165,Incomplete,771,771,3009,,,,
5d695ba2-9639-4641-83bd-ec1876174c64,1688,1,00:42:47.364,42,47,Dribble,86,Austria,From Counter,Austria,Christoph Baumgartner,Center Attacking Midfield,"[67.3, 17.5]",0.0,True,"['6b0823f5-ca0d-42e2-a085-7b820cf5a4ad', 'b6b42ad7-8fcf-45e7-84a8-13f092662f91']",3930165,Incomplete,915,915,24977,,,,
74fae076-5d70-4ff6-8348-27b2b59df97d,2522,2,00:19:28.564,64,28,Dribble,119,Austria,From Goal Kick,Austria,Christoph Baumgartner,Left Wing,"[117.8, 22.1]",0.0,True,"['09926877-b070-4a4d-94b2-152aa1a84b7c', '213b4257-56d2-4235-9779-9c1f8579fd3a']",3930165,Incomplete,915,915,24977,,,,
bb19bc29-a317-4ea3-9f4c-45d206d45f92,2696,2,00:23:01.055,68,1,Dribble,122,France,Regular Play,Austria,Konrad Laimer,Right Defensive Midfield,"[97.5, 74.1]",0.0,True,"['c97b3c1d-3999-43c9-9ff6-327183a90caf', 'f1c57d89-660c-4e55-b987-a0e5d3911a02']",3930165,Incomplete,771,915,8506,,True,,
ff254368-ae34-4774-a92a-10807820435f,2719,2,00:23:24.529,68,24,Dribble,123,Austria,Regular Play,Austria,Christoph Baumgartner,Left Wing,"[86.6, 16.4]",0.0,True,"['0912b538-61a5-4f18-b130-d5272978f68b', '57a51328-ef77-4993-82f9-350fdb7e2a0d']",3930165,Complete,915,915,24977,,,,
b543517e-d6c7-4923-871a-f7f39cf1f92f,2786,2,00:24:38.711,69,38,Dribble,125,France,Regular Play,France,Kylian Mbappé Lottin,Center Forward,"[67.7, 6.9]",0.0,True,['2ddb0c90-6f68-4148-9d01-b74157ebd584'],3930165,Complete,771,771,3009,,,,
84074c33-8fac-4168-ad3d-4d1506a3edb3,2862,2,00:27:01.352,72,1,Dribble,129,France,From Throw In,France,Theo Bernard François Hernández,Left Back,"[45.0, 4.0]",0.0,True,"['0bd11484-52f9-4824-8cbc-9f92f43ae988', '64f629c9-5559-471d-9651-63bc7c2a3e45']",3930165,Complete,771,771,6704,,,,
0fa69c1a-60c2-4175-85ed-f05c70c4cc72,3007,2,00:31:23.611,76,23,Dribble,135,France,From Goal Kick,France,Marcus Thuram,Left Wing,"[52.4, 17.8]",0.0,True,['b3e593e7-540c-4fe0-89f2-e0aac328df9a'],3930165,Incomplete,771,771,2972,,,,
de94d225-2251-49c0-88bc-d029d26435c8,3271,2,00:39:38.725,84,38,Dribble,151,Austria,Regular Play,Austria,Patrick Wimmer,Right Wing,"[62.4, 59.4]",0.0,True,['b6d91e61-5924-4edb-a017-1d71afc4d63c'],3930165,Complete,915,915,33297,,,,
c2177d59-4b39-4fca-83e7-b2565e00fda0,3274,2,00:39:41.684,84,41,Dribble,151,Austria,Regular Play,Austria,Patrick Wimmer,Right Wing,"[89.2, 54.7]",0.0,True,"['7c6b5c15-b8b9-46fa-a761-fcb2c9eb85e6', 'c7af9ae2-b0db-4bc3-813e-3de1fd0308f3']",3930165,Incomplete,915,915,33297,,,,
3435e216-da9a-4e5b-b278-2043c8cc6eaa,3363,2,00:45:41.426,90,41,Dribble,156,Austria,Regular Play,Austria,Patrick Wimmer,Right Wing,"[112.3, 72.5]",0.0,True,"['2d608846-f906-44e2-8bc2-75030cb7e644', '71b72996-6d06-4425-855b-07342aba5045']",3930165,Incomplete,915,915,33297,True,,,
5b1317b6-4227-4970-bb57-f0cac0f86456,3420,2,00:47:34.655,92,34,Dribble,162,France,Regular Play,Austria,Romano Schmid,Right Defensive Midfield,"[105.0, 67.0]",0.0,True,['259bfe06-d33a-456a-93b7-0673ba531964'],3930165,Incomplete,771,915,8784,,,,
4cbf195c-662e-4e1e-9441-280d384d03f6,3598,2,00:51:32.698,96,32,Dribble,169,France,From Free Kick,France,Randal Kolo Muani,Right Midfield,"[113.0, 59.9]",0.0,True,['8b99ef0a-2a49-43a1-8db8-0d82fe94f891'],3930165,Complete,771,771,22097,,,,
fa021d46-494d-4af2-a0b8-14e8005ca7da,3646,2,00:52:15.451,97,15,Dribble,170,Austria,Regular Play,Austria,Patrick Wimmer,Right Wing,"[70.6, 61.0]",0.0,True,"['1d4a7b74-cfd5-4522-990e-4ed098eb0cd6', '237b39af-8207-4c56-9259-233c79c0e83c']",3930165,Complete,915,915,33297,,,,
83718e87-6be9-4e6f-bcad-16ef6c4a627b,3678,2,00:53:24.573,98,24,Dribble,172,France,Regular Play,France,N'Golo Kanté,Center Defensive Midfield,"[96.3, 16.6]",0.0,True,"['4137b8d9-37e2-4d07-84a7-baff0890f795', '8ff4c6ee-3cb4-4015-8bdb-117ff07bfc49']",3930165,Complete,771,771,3961,,,,
aed14d55-21b7-47fe-8d90-fdf911010ada,3688,2,00:53:29.950,98,29,Dribble,172,France,Regular Play,France,N'Golo Kanté,Center Defensive Midfield,"[108.9, 5.5]",0.0,True,['a5bb4e97-f64f-48b5-b5e6-5e7c5ab3f812'],3930165,Incomplete,771,771,3961,True,,,
5524b088-0ce5-44ba-919f-838f1acb9b81,124,1,00:02:03.407,2,3,Dribble,5,Belgium,Regular Play,Belgium,Jeremy Doku,Right Wing,"[44.7, 68.8]",0.0,True,['87168750-89ab-472b-8efb-08b6d3861d0b'],3930164,Complete,782,782,23650,,,,
6c3f756d-628c-4578-92a4-fda9bfcd324d,128,1,00:02:04.716,2,4,Dribble,5,Belgium,Regular Play,Belgium,Jeremy Doku,Right Wing,"[52.0, 75.5]",0.0,True,"['4b22e284-5380-4af5-a91d-a07ce8217cb8', '8f26dd9a-fbbc-4281-af14-e71102c5aa2f']",3930164,Complete,782,782,23650,,,,
6c8329b0-df52-47c8-9dfc-29252e8053ce,132,1,00:02:10.002,2,10,Dribble,5,Belgium,Regular Play,Belgium,Jeremy Doku,Right Wing,"[92.6, 62.0]",0.0,True,"['0b2d73a9-8a4b-4116-a8ae-a58a40dafd58', '918e5e9e-b76d-44cf-8cca-e94cdb2a4178']",3930164,Complete,782,782,23650,,,,
0c1c41b5-8240-4aa6-bc39-97ddb61a275f,258,1,00:04:54.601,4,54,Dribble,9,Belgium,Regular Play,Belgium,Romelu Lukaku Menama,Center Forward,"[101.6, 52.0]",0.0,True,"['0c10ad2b-9a52-4be2-ae17-f17e05b54518', 'e2acf521-7238-4a0d-80d8-2821d1d5dd06']",3930164,Complete,782,782,3289,,True,,
fa1bbbba-e3e7-4cd7-8e6b-29a918bcc03e,512,1,00:14:52.006,14,52,Dribble,27,Belgium,From Keeper,Belgium,Kevin De Bruyne,Center Attacking Midfield,"[62.1, 50.5]",0.0,True,"['48853e14-d34b-40ce-852f-5bf46c006e70', 'a058e380-7ef9-4542-a5a3-ad4ef0b436af']",3930164,Complete,782,782,3089,,,,
4c20c129-4551-4854-836d-2123bf79eec9,1567,1,00:40:47.481,40,47,Dribble,78,Belgium,From Free Kick,Belgium,Amadou Onana,Left Defensive Midfield,"[43.1, 32.1]",0.0,True,"['49546028-a88e-42b2-980c-e726ae76d7db', 'ad90efd8-12d1-4fe2-ac81-1d078e37365e']",3930164,Complete,782,782,48347,,,,
4545f73e-265f-473a-b42a-171a82b7c81c,2057,2,00:06:05.073,51,5,Dribble,96,Slovakia,From Throw In,Slovakia,Ondrej Duda,Left Center Midfield,"[107.0, 6.2]",0.0,True,"['0ba6de11-7afb-4f3f-8a40-a243c49c105b', '7fe20199-2221-4762-b369-85022238e9b6']",3930164,Complete,908,908,8967,,,,
c2e4242a-fecb-4b57-aea6-f0922e4b13ac,2092,2,00:07:14.370,52,14,Dribble,99,Belgium,From Free Kick,Belgium,Jeremy Doku,Left Wing,"[71.1, 0.9]",0.0,True,"['6255c9b5-2ee6-4fca-9330-d2e27295b21c', '9f4b348d-10c6-4730-a208-12a1f2983504']",3930164,Incomplete,782,782,23650,,,,True
84a86f94-5e31-401f-9f4b-91c2b610791e,2402,2,00:15:44.754,60,44,Dribble,111,Slovakia,Regular Play,Slovakia,Róbert Boženík,Center Forward,"[58.9, 56.1]",0.0,True,['cadcf526-22f2-4f62-ab41-08728d3ae2b8'],3930164,Incomplete,908,908,34904,,True,,
50634e82-4443-49ab-ae76-26daf60a1f26,2435,2,00:16:46.619,61,46,Dribble,114,Belgium,Regular Play,Belgium,Jeremy Doku,Left Wing,"[105.2, 8.7]",0.0,True,['ba6440b0-06df-4421-8d19-336b99f20102'],3930164,Complete,782,782,23650,,,,
1952d623-8cfd-435a-b89e-2547d2c21620,2514,2,00:20:35.558,65,35,Dribble,124,Slovakia,Regular Play,Slovakia,Ondrej Duda,Left Center Midfield,"[62.4, 14.0]",0.0,True,['7faeab97-e48d-4123-bab1-afcbb08e4b2a'],3930164,Complete,908,908,8967,,,,
