player_id,player_name,player_nickname,jersey_number,country,cards,positions,match_id,team_name
9000,Eberechi Eze,,21,England,[],"[{'position_id': 21, 'position': 'Left Wing', 'from': '105:00', 'to': '83:09', 'from_period': 4, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - On (Tactical)'}, {'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '83:09', 'to': '83:10', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 21, 'position': 'Left Wing', 'from': '83:10', 'to': '90:00', 'from_period': 2, 'to_period': 3, 'start_reason': 'Tactical Shift', 'end_reason': 'Tactical Shift'}, {'position_id': 8, 'position': 'Left Wing Back', 'from': '90:00', 'to': '93:54', 'from_period': 3, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Tactical Shift'}, {'position_id': 16, 'position': 'Left Midfield', 'from': '93:54', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3941017,England
9640,Jarrod Bowen,,20,England,[],[],3941017,England
10955,Harry Kane,,9,England,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '105:00', 'from_period': 1, 'to_period': 4, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}, {'position_id': 23, 'position': 'Center Forward', 'from': '65:08', 'to': '90:00', 'from_period': 2, 'to_period': 3, 'start_reason': 'Tactical Shift', 'end_reason': 'Tactical Shift'}, {'position_id': 22, 'position': 'Right Center Forward', 'from': '90:00', 'to': None, 'from_period': 3, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3941017,England
22084,Bukayo Saka,,7,England,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '00:00', 'to': '105:00', 'from_period': 1, 'to_period': 4, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 7, 'position': 'Right Wing Back', 'from': '105:00', 'to': '65:08', 'from_period': 4, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Tactical Shift'}, {'position_id': 6, 'position': 'Left Back', 'from': '65:08', 'to': '90:00', 'from_period': 2, 'to_period': 3, 'start_reason': 'Tactical Shift', 'end_reason': 'Tactical Shift'}, {'position_id': 7, 'position': 'Right Wing Back', 'from': '90:00', 'to': '93:54', 'from_period': 3, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Tactical Shift'}, {'position_id': 6, 'position': 'Left Back', 'from': '93:54', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3941017,England
22783,Aaron Ramsdale,,13,England,[],[],3941017,England
28104,Anthony Gordon,,18,England,[],[],3941017,England
29399,Conor Gallagher,,16,England,[],"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '105:00', 'to': '105:00', 'from_period': 4, 'to_period': 4, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - On (Tactical)'}, {'position_id': 22, 'position': 'Right Center Forward', 'from': '105:00', 'to': None, 'from_period': 4, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3941017,England
30714,Jude Bellingham,,10,England,"[{'time': '16:05', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '00:00', 'to': '105:00', 'from_period': 1, 'to_period': 4, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}, {'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '65:08', 'to': '90:00', 'from_period': 2, 'to_period': 3, 'start_reason': 'Tactical Shift', 'end_reason': 'Tactical Shift'}, {'position_id': 15, 'position': 'Left Center Midfield', 'from': '90:00', 'to': '93:54', 'from_period': 3, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Tactical Shift'}, {'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '93:54', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3941017,England
34526,Marc Guehi,,6,England,"[{'time': '02:50', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': '26:30', 'from_period': 1, 'to_period': 1, 'start_reason': 'Starting XI', 'end_reason': 'Player Off'}, {'position_id': 5, 'position': 'Left Center Back', 'from': '26:52', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Player On', 'end_reason': 'Final Whistle'}]",3941017,England
39461,Cole Palmer,,24,England,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '105:00', 'to': '65:06', 'from_period': 4, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - On (Injury)'}, {'position_id': 6, 'position': 'Left Back', 'from': '65:06', 'to': '65:08', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Injury)', 'end_reason': 'Tactical Shift'}, {'position_id': 17, 'position': 'Right Wing', 'from': '65:08', 'to': '90:00', 'from_period': 2, 'to_period': 3, 'start_reason': 'Tactical Shift', 'end_reason': 'Tactical Shift'}, {'position_id': 13, 'position': 'Right Center Midfield', 'from': '90:00', 'to': '93:54', 'from_period': 3, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Tactical Shift'}, {'position_id': 12, 'position': 'Right Midfield', 'from': '93:54', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3941017,England
77723,Adam Wharton,,25,England,[],[],3941017,England
99174,Kobbie Mainoo,,26,England,"[{'time': '06:07', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00', 'to': '83:09', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3941017,England
3711,Martin Dúbravka,,1,Slovakia,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3941017,Slovakia
4152,Marek Rodák,,12,Slovakia,[],[],3941017,Slovakia
6798,Stanislav Lobotka,,22,Slovakia,[],"[{'position_id': 10, 'position': 'Center Defensive Midfield', 'from': '00:00', 'to': '108:26', 'from_period': 1, 'to_period': 4, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '108:26', 'to': None, 'from_period': 4, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3941017,Slovakia
6990,Milan Škriniar,,14,Slovakia,"[{'time': '45:11', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3941017,Slovakia
7975,Lukáš Haraslín,,17,Slovakia,[],"[{'position_id': 21, 'position': 'Left Wing', 'from': '00:00', 'to': '60:28', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3941017,Slovakia
8422,Ľubomír Tupta,,10,Slovakia,[],"[{'position_id': 7, 'position': 'Right Wing Back', 'from': '108:24', 'to': '108:26', 'from_period': 4, 'to_period': 4, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 21, 'position': 'Left Wing', 'from': '108:26', 'to': None, 'from_period': 4, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3941017,Slovakia
8967,Ondrej Duda,,8,Slovakia,[],"[{'position_id': 15, 'position': 'Left Center Midfield', 'from': '00:00', 'to': '81:00', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3941017,Slovakia
8976,Vernon De Marco Morlacchi,Vernon De Marco,15,Slovakia,[],[],3941017,Slovakia
9722,Peter Pekarík,,2,Slovakia,"[{'time': '76:32', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 2, 'position': 'Right Back', 'from': '00:00', 'to': '108:24', 'from_period': 1, 'to_period': 4, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}, {'position_id': 7, 'position': 'Right Wing Back', 'from': '92:33', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3941017,Slovakia
10919,Juraj Kucka,,19,Slovakia,"[{'time': '12:31', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 13, 'position': 'Right Center Midfield', 'from': '00:00', 'to': '80:56', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3941017,Slovakia
11383,László Bénes,,11,Slovakia,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '108:26', 'to': '81:00', 'from_period': 4, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - On (Tactical)'}, {'position_id': 15, 'position': 'Left Center Midfield', 'from': '81:00', 'to': '92:33', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '92:33', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3941017,Slovakia
15546,Matúš Bero,,21,Slovakia,[],"[{'position_id': 7, 'position': 'Right Wing Back', 'from': '108:26', 'to': '80:56', 'from_period': 4, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - On (Tactical)'}, {'position_id': 13, 'position': 'Right Center Midfield', 'from': '80:56', 'to': '92:33', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 17, 'position': 'Right Wing', 'from': '92:33', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3941017,Slovakia
16041,Patrik Hrošovský,,13,Slovakia,[],[],3941017,Slovakia
16298,Denis Vavro,,3,Slovakia,"[{'time': '10:46', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 4}]","[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': '40:06', 'from_period': 1, 'to_period': 1, 'start_reason': 'Starting XI', 'end_reason': 'Player Off'}, {'position_id': 3, 'position': 'Right Center Back', 'from': '40:38', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Player On', 'end_reason': 'Final Whistle'}]",3941017,Slovakia
16879,Dávid Hancko,,16,Slovakia,[],"[{'position_id': 6, 'position': 'Left Back', 'from': '00:00', 'to': '108:26', 'from_period': 1, 'to_period': 4, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 8, 'position': 'Left Wing Back', 'from': '108:26', 'to': None, 'from_period': 4, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3941017,Slovakia
20043,Norbert Gyömbér,,6,Slovakia,"[{'time': '11:51', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 4}]","[{'position_id': 4, 'position': 'Center Back', 'from': '108:26', 'to': '92:16', 'from_period': 4, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - On (Injury)'}, {'position_id': 17, 'position': 'Right Wing', 'from': '92:16', 'to': '92:33', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Injury)', 'end_reason': 'Tactical Shift'}, {'position_id': 4, 'position': 'Center Back', 'from': '92:33', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3941017,Slovakia
28032,Ivan Schranz,,26,Slovakia,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '00:00', 'to': '92:16', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Injury)'}]",3941017,Slovakia
34904,Róbert Boženík,,9,Slovakia,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '108:26', 'to': None, 'from_period': 4, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3941017,Slovakia
35653,Tomáš Suslov,,7,Slovakia,"[{'time': '12:12', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 4}]","[{'position_id': 17, 'position': 'Right Wing', 'from': '108:26', 'to': '60:28', 'from_period': 4, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - On (Tactical)'}, {'position_id': 21, 'position': 'Left Wing', 'from': '60:28', 'to': '74:21', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Player Off'}, {'position_id': 21, 'position': 'Left Wing', 'from': '74:38', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Player On', 'end_reason': 'Final Whistle'}]",3941017,Slovakia
41601,Henrich Ravas,,23,Slovakia,[],[],3941017,Slovakia
43976,David Strelec,,18,Slovakia,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '60:35', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3941017,Slovakia
44167,Dávid Ďuriš,,20,Slovakia,[],[],3941017,Slovakia
44336,Sebastián Kóša,,25,Slovakia,[],[],3941017,Slovakia
52026,Tomáš Rigo,,5,Slovakia,[],[],3941017,Slovakia
85063,Adam Obert,,4,Slovakia,[],[],3941017,Slovakia
163610,Leo Sauer,,24,Slovakia,[],[],3941017,Slovakia
3027,Mathias Jattah-Njie Jørgensen,Zanka,13,Denmark,[],[],3930182,Denmark
3043,Christian Dannemann Eriksen,Christian Eriksen,10,Denmark,[],"[{'position_id': 20, 'position': 'Left Attacking Midfield', 'from': '00:00', 'to': '87:17', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930182,Denmark
3570,Pierre-Emile Højbjerg,,23,Denmark,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:00', 'to': '20:41', 'from_period': 1, 'to_period': 1, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '20:41', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930182,Denmark
3815,Kasper Schmeichel,,1,Denmark,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930182,Denmark
3959,Andreas Christensen,,6,Denmark,[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930182,Denmark
5527,Thomas Delaney,,8,Denmark,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '76:13', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930182,Denmark
5534,Simon Thorup Kjær,Simon Kjær,4,Denmark,[],[],3930182,Denmark
5536,Yussuf Yurary Poulsen,Yussuf Poulsen,20,Denmark,[],"[{'position_id': 20, 'position': 'Left Attacking Midfield', 'from': '87:17', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930182,Denmark
6302,Kasper Dolberg,,12,Denmark,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '58:03', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930182,Denmark
7097,Christian Nørgaard,,15,Denmark,[],[],3930182,Denmark
8247,Joachim Andersen,,2,Denmark,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930182,Denmark
8621,Morten Hjulmand,,21,Denmark,"[{'time': '29:37', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00', 'to': '20:41', 'from_period': 1, 'to_period': 1, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '20:41', 'to': '76:13', 'from_period': 1, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - Off (Tactical)'}]",3930182,Denmark
8815,Jannik Vestergaard,,3,Denmark,[],"[{'position_id': 4, 'position': 'Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930182,Denmark
8961,Jacob Bruun Larsen,,26,Denmark,[],[],3930182,Denmark
12420,Frederik Rønnow,,22,Denmark,[],[],3930182,Denmark
16190,Rasmus Nissen Kristensen,Rasmus Kristensen,25,Denmark,[],[],3930182,Denmark
16554,Joakim Mæhle,Joakim Maehle,5,Denmark,[],"[{'position_id': 8, 'position': 'Left Wing Back', 'from': '00:00', 'to': '76:15', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 7, 'position': 'Right Wing Back', 'from': '76:15', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930182,Denmark
17042,Andreas Skov Olsen,,11,Denmark,[],"[{'position_id': 18, 'position': 'Right Attacking Midfield', 'from': '45:00', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930182,Denmark
18722,Mathias Jensen,,7,Denmark,[],[],3930182,Denmark
21261,Jonas Older Wind,Jonas Wind,19,Denmark,"[{'time': '26:45', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 18, 'position': 'Right Attacking Midfield', 'from': '00:00', 'to': '45:00', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930182,Denmark
23287,Anders Dreyer,,24,Denmark,[],[],3930182,Denmark
24443,Mikkel Damsgaard,,14,Denmark,[],[],3930182,Denmark
24547,Alexander Hartmann Bah,Alexander Bah,18,Denmark,[],"[{'position_id': 7, 'position': 'Right Wing Back', 'from': '00:00', 'to': '76:14', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930182,Denmark
