id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,under_pressure,related_events,match_id,clearance_head,clearance_body_part,possession_team_id,team_id,player_id,out,clearance_right_foot,clearance_aerial_won,clearance_left_foot,clearance_other,off_camera
e0ba75ce-add5-4e4f-a2e7-e8419ee1c613,2753,2,00:31:16.326,76,16,Clearance,121,Spain,From Goal Kick,France,Dayotchanculle Upamecano,Right Center Back,"[55.4, 53.2]",0.0,True,"['4cdc17e3-d7fd-4695-83f6-46052beda4e2', '847e35e9-55f6-4b55-9fbe-4b7eadfde6ea']",3942752,True,Head,772,771,8519,,,True,,,
4750f98c-62cd-471a-9895-8a7e7a3039a6,2870,2,00:34:50.301,79,50,Clearance,128,France,From Corner,Spain,Fabián Ruiz Peña,Left Defensive Midfield,"[9.9, 45.0]",0.0,True,['5020c451-9733-4504-9df5-88627cdaeb42'],3942752,,Right Foot,771,772,6655,,True,,,,
682fe9af-aefb-4358-82f7-23d14662bd59,3122,2,00:44:15.055,89,15,Clearance,142,Spain,From Free Kick,France,Aurélien Djani Tchouaméni,Right Defensive Midfield,"[8.7, 42.1]",0.0,True,['6d291415-e908-4a2b-938a-e68d9b2a6df0'],3942752,True,Head,772,771,10481,,,,,,
ee4f97ad-8213-4467-a7fc-3dd67e46312a,3141,2,00:45:02.795,90,2,Clearance,143,Spain,From Corner,France,Olivier Giroud,Right Center Forward,"[2.6, 45.6]",0.0,True,['78df6b38-ed81-4c9d-9ff9-6e7f4a8fdfef'],3942752,True,Head,772,771,3604,,,,,,
9c795027-625c-4b32-861d-32c075a80087,3297,2,00:50:16.313,95,16,Clearance,151,Spain,From Goal Kick,France,Jules Koundé,Right Back,"[46.1, 75.0]",0.0,True,"['85a77b6f-5430-4471-82d3-888cab7f98e1', 'ee75861d-ef9b-4555-bb05-b13019d345c2']",3942752,True,Head,772,771,4445,,,True,,,
30ec8271-40ba-4a3d-8676-99dd4ea912e3,11,1,00:00:06.297,0,6,Clearance,2,Netherlands,From Kick Off,Turkey,Mert Müldür,Right Wing Back,"[25.7, 73.8]",0.0,True,"['86156c2d-ac74-4139-a2da-c3414550597c', 'bbd0b489-5969-447f-9638-9e9e672a9e6d']",3942382,True,Head,941,909,10826,True,,True,,,
238dd6d2-446c-41d3-b1f4-c49297ac82e5,226,1,00:03:58.122,3,58,Clearance,9,Turkey,Regular Play,Netherlands,Stefan de Vrij,Right Center Back,"[14.2, 56.7]",0.0,True,['2d2a4625-bb31-4d78-9902-a3887c6d1ad8'],3942382,,Right Foot,909,941,7787,True,True,,,,
b9b40247-a2c9-48c0-95cc-81ac707077d0,909,1,00:20:17.409,20,17,Clearance,26,Turkey,From Throw In,Netherlands,Stefan de Vrij,Right Center Back,"[4.3, 32.6]",0.0,True,['b4e73083-6a40-4f82-a73b-c3b08fca6430'],3942382,,Right Foot,909,941,7787,,True,,,,
0fdf98cb-9180-457b-a2ef-248cb2eef9fe,1112,1,00:25:14.893,25,14,Clearance,33,Turkey,From Corner,Netherlands,Virgil van Dijk,Left Center Back,"[5.4, 37.9]",0.0,True,"['1a2148b8-7d50-4591-b4ad-11029eb4b6f9', 'f0c3b06d-bb07-41d5-916c-c3b2ac4a52df']",3942382,True,Head,909,941,3669,,,True,,,
ffba16a0-ebea-4f3e-9b46-54172ff985a5,1278,1,00:31:46.726,31,46,Clearance,40,Netherlands,From Throw In,Netherlands,Nathan Aké,Left Back,"[13.3, 10.9]",0.0,True,,3942382,,Left Foot,941,941,3306,,,,True,,
896dfa6e-6e22-432c-8482-d49e697fc006,1312,1,00:33:06.918,33,6,Clearance,43,Turkey,From Corner,Netherlands,Virgil van Dijk,Left Center Back,"[4.2, 39.0]",0.0,True,['4bd91040-f19e-4eaf-ad79-371adfaaf05b'],3942382,True,Head,909,941,3669,,,,,,
c43e4304-04f8-4e34-8c0d-5b620b89165a,1357,1,00:34:41.861,34,41,Clearance,46,Turkey,From Corner,Netherlands,Virgil van Dijk,Left Center Back,"[7.5, 38.4]",0.0,True,['b21b7219-3217-42af-937b-4e26c57efa56'],3942382,True,Head,909,941,3669,,,,,,
48df1e6a-6234-4792-a9ef-227cd58f265f,1661,1,00:42:14.940,42,14,Clearance,55,Turkey,From Goal Kick,Netherlands,Virgil van Dijk,Left Center Back,"[42.2, 14.6]",0.0,True,"['00acd4e8-6c1d-4f12-89b9-80bdbfa1f9a6', 'b832a264-0939-4ab0-8b63-c328b8529f5c']",3942382,True,Head,909,941,3669,,,True,,,
2b0dacf3-eeaf-49bb-b7d9-06be26899237,1920,2,00:01:39.711,46,39,Clearance,66,Netherlands,Regular Play,Turkey,Kaan Ayhan,Right Center Back,"[19.4, 53.1]",0.0,True,"['8b962393-1e3f-402d-8ecd-bdbd78ef0c9f', '9c18939d-fc58-41b4-9bef-3d6aa345e680']",3942382,True,Head,941,909,12293,True,,True,,,
1adb81e7-1a33-4c01-a335-3f16890cf65e,1924,2,00:02:11.657,47,11,Clearance,67,Netherlands,From Corner,Turkey,Ferdi Erenay Kadıoğlu,Left Wing Back,"[9.0, 39.7]",0.0,True,['f9761d3c-02b4-4c7f-9280-6733053192fd'],3942382,True,Head,941,909,30438,,,,,,
7eb06cb9-cf29-41c7-b976-323696306b0b,2155,2,00:07:56.770,52,56,Clearance,76,Netherlands,Regular Play,Turkey,Mert Müldür,Right Wing Back,"[12.7, 62.0]",0.0,True,['25e5be00-05e1-4764-84fe-fd541a5eba2e'],3942382,,Right Foot,941,909,10826,True,True,,,,
58b2baae-be43-4773-92e9-55a8afa3a1d1,2168,2,00:08:15.679,53,15,Clearance,77,Netherlands,From Throw In,Turkey,Samet Akaydin,Center Back,"[9.5, 42.7]",0.0,True,"['4807296f-7b93-4e27-9618-337832f1c7c6', 'a1ccfc56-0e2e-4a1f-a5b3-fe1c2f76ae43']",3942382,True,Head,941,909,133305,True,,True,,,
010c6f3f-f34e-4226-8ff4-df534478d2b2,2495,2,00:17:26.619,62,26,Clearance,92,Netherlands,Regular Play,Turkey,Ferdi Erenay Kadıoğlu,Left Wing Back,"[12.0, 37.0]",0.0,True,,3942382,True,Head,941,909,30438,,,,,,
ca2688e5-95dc-4c4c-81cf-3269f9db05e6,2497,2,00:17:27.915,62,27,Clearance,92,Netherlands,Regular Play,Turkey,Abdülkerim Bardakcı,Left Center Back,"[11.0, 32.9]",0.0,True,['c5f98264-7e4e-4e2e-8fa9-fa710e08acfb'],3942382,True,Head,941,909,48383,,,True,,,
af8cea00-839d-475a-be0f-dcadf48f6417,2525,2,00:19:24.669,64,24,Clearance,94,Turkey,From Free Kick,Netherlands,Wout Weghorst,Center Forward,"[8.0, 32.7]",0.0,True,['e245f01a-51e9-44f4-9aaf-a5ae6ef3fc2d'],3942382,,Right Foot,909,941,7829,,True,,,,
90c68de8-a268-4b75-affb-20399df653e0,2529,2,00:19:28.861,64,28,Clearance,94,Turkey,From Free Kick,Netherlands,Wout Weghorst,Center Forward,"[8.4, 32.2]",0.0,True,,3942382,,Left Foot,909,941,7829,True,,,True,,
85d5c20e-700d-4363-83ee-010de0e61b80,2634,2,00:22:24.670,67,24,Clearance,96,Netherlands,From Free Kick,Turkey,Ferdi Erenay Kadıoğlu,Left Wing Back,"[12.0, 31.4]",0.0,True,"['6404cfd5-76ad-411a-bfb7-57ef7c193df0', 'f035ecaa-e298-4288-8c00-4d419ca6fefa']",3942382,True,Head,941,909,30438,,,True,,,
5c37176a-c57f-4e7a-8c0c-033069a9b684,2712,2,00:24:10.756,69,10,Clearance,98,Netherlands,Regular Play,Turkey,Samet Akaydin,Center Back,"[8.0, 44.7]",0.0,True,,3942382,True,Head,941,909,133305,,,,,,
a0443d0a-3784-4365-9a99-0db5650c809e,2885,2,00:30:14.467,75,14,Clearance,103,Netherlands,From Corner,Turkey,Ferdi Erenay Kadıoğlu,Left Wing Back,"[8.0, 34.2]",0.0,True,['329a8887-d955-4c9d-bb88-7eee552b5ed5'],3942382,,Right Foot,941,909,30438,,True,,,,
482a108c-a118-48f9-ab1d-9ec8b11791a1,2888,2,00:30:16.749,75,16,Clearance,103,Netherlands,From Corner,Turkey,Salih Özcan,Right Defensive Midfield,"[21.2, 36.7]",0.0,True,,3942382,,Right Foot,941,909,9085,,True,,,,
6c1edd56-7c27-4acb-b938-aad027d0dbc3,2890,2,00:30:17.531,75,17,Clearance,103,Netherlands,From Corner,Turkey,Samet Akaydin,Center Back,"[18.4, 41.2]",0.0,True,,3942382,,Right Foot,941,909,133305,,True,,,,
9eb65783-4873-44b7-852b-439872f49e4c,3113,2,00:39:36.001,84,36,Clearance,110,Turkey,From Free Kick,Netherlands,Virgil van Dijk,Left Center Back,"[12.9, 33.1]",0.0,True,['14e2f8c6-1b8e-48bc-ad57-98d5a00a3a73'],3942382,True,Head,909,941,3669,,,,,,
b1f75661-b8a6-4772-879e-a72f6a4f2896,3121,2,00:39:59.356,84,59,Clearance,111,Turkey,From Corner,Netherlands,Wout Weghorst,Center Forward,"[7.9, 34.9]",0.0,True,"['7346aa0d-9e6f-4aa9-bdcd-416dd1a5fdb4', 'fca4f70b-d0d5-4538-a94d-599d1cbb205e']",3942382,True,Head,909,941,7829,,,True,,,
7585307c-8e7e-4354-9f96-29612e3437c4,3163,2,00:40:48.290,85,48,Clearance,112,Turkey,From Free Kick,Netherlands,Virgil van Dijk,Left Center Back,"[10.5, 42.9]",0.0,True,['a0fe10df-e1ec-4cee-9be0-7693dda36e06'],3942382,True,Head,909,941,3669,,,,,,
56a49d43-f9f9-4bbb-8a78-73bd65212638,3287,2,00:44:48.824,89,48,Clearance,118,Turkey,From Free Kick,Netherlands,Micky van de Ven,Left Back,"[9.0, 32.9]",0.0,True,['061f17a8-36c3-49c7-94b8-f10b84265df5'],3942382,True,Head,909,941,32547,,,,,,
03443105-45ab-463b-9a81-d6cd33965074,3317,2,00:46:02.059,91,2,Clearance,120,Turkey,Regular Play,Netherlands,Jerdy Schouten,Right Defensive Midfield,"[3.5, 44.0]",0.0,True,,3942382,,Right Foot,909,941,15503,True,True,,,,
d4effcf9-e270-4afe-a29c-de4d7e805913,3319,2,00:46:22.734,91,22,Clearance,121,Turkey,From Corner,Netherlands,Cody Mathès Gakpo,Left Midfield,"[8.4, 49.1]",0.0,True,['79a218b7-331a-4969-997f-cfb7a75d9f06'],3942382,True,Head,909,941,20750,,,,,,
4531f47d-3b88-41a4-bc47-a69d89a38715,3346,2,00:46:50.722,91,50,Clearance,121,Turkey,From Corner,Netherlands,Stefan de Vrij,Right Center Back,"[3.5, 35.2]",0.0,True,"['8b1899b5-68e7-4709-8973-0bf79ead92c7', 'dfb41fba-21ee-4bbe-a3ba-351e19065b23']",3942382,True,Head,909,941,7787,,,True,,,
dfa4dad0-11f4-4335-ab66-df50795eea76,3383,2,00:48:38.732,93,38,Clearance,125,Turkey,Regular Play,Netherlands,Stefan de Vrij,Right Center Back,"[34.5, 57.0]",0.0,True,['7d51c742-5fb7-4791-90f1-1a3e1c91fa64'],3942382,,Right Foot,909,941,7787,,True,,,,
cd23ce22-5f76-47c4-866d-c0399969331f,3387,2,00:48:47.280,93,47,Clearance,125,Turkey,Regular Play,Netherlands,Virgil van Dijk,Left Center Back,"[44.6, 37.8]",0.0,True,['7c80a83d-e438-4b49-a3eb-edeec98d572a'],3942382,True,Head,909,941,3669,,,True,,,
5a1da2db-9452-426d-a102-1d623afaa7d9,3411,2,00:51:03.350,96,3,Clearance,127,Turkey,From Free Kick,Netherlands,Virgil van Dijk,Left Center Back,"[12.5, 35.8]",0.0,True,"['39fbe874-84ec-45e9-87b2-a7fb2f5c05cb', 'c241a3d9-9fc0-4f3c-8059-63d11105e3c2']",3942382,True,Head,909,941,3669,,,True,,,
4e713699-5c23-4cec-845f-ec6abeaa6f86,3413,2,00:51:04.525,96,4,Clearance,127,Turkey,From Free Kick,Netherlands,Cody Mathès Gakpo,Left Midfield,"[22.7, 27.3]",0.0,True,,3942382,,Right Foot,909,941,20750,,True,,,,
37d21334-541e-4b44-b279-25aa92fa973f,72,1,00:01:02.346,1,2,Clearance,2,France,From Kick Off,Portugal,Rúben Santos Gato Alves Dias,Right Center Back,"[15.4, 45.0]",0.0,True,['880a2079-d7ee-451a-b16b-24b6b2a9d904'],3942349,,Right Foot,771,780,5206,,True,,,,
4f2be83f-e763-4eaa-b73c-4361ba656f5d,116,1,00:01:36.813,1,36,Clearance,2,France,From Kick Off,Portugal,Bernardo Mota Veiga de Carvalho e Silva,Right Midfield,"[15.9, 46.8]",0.0,True,['0d9c97b4-df48-44cd-a6d6-358f4c94622b'],3942349,,Left Foot,771,780,3193,,,,True,,
afd7c940-b1ed-4a6a-abcc-4530883241fe,283,1,00:04:09.290,4,9,Clearance,4,Portugal,Regular Play,France,William Saliba,Left Center Back,"[7.6, 37.4]",0.0,True,['bff7e74f-5c1f-4163-a45a-156387458cd4'],3942349,True,Head,780,771,17592,,,,,,
a9aa9c70-c57e-4054-9fad-0a0a24107c55,368,1,00:05:59.529,5,59,Clearance,6,Portugal,From Throw In,France,Aurélien Djani Tchouaméni,Center Defensive Midfield,"[17.9, 46.1]",0.0,True,['740266c9-e7e0-4abd-889c-6aed07bf9b6d'],3942349,,Right Foot,780,771,10481,,True,,,,
ed1aa4e0-5c2d-470e-99d4-7507308fd715,454,1,00:07:39.912,7,39,Clearance,6,Portugal,From Throw In,France,Aurélien Djani Tchouaméni,Center Defensive Midfield,"[6.2, 45.1]",0.0,True,['93e60925-ad32-492f-adcf-e9ec62e6456f'],3942349,,Right Foot,780,771,10481,True,True,,,,
808d0966-e5e4-49c0-990e-5a5ce4178617,518,1,00:09:29.703,9,29,Clearance,8,Portugal,From Free Kick,France,Jules Koundé,Right Back,"[11.4, 47.4]",0.0,True,['06b3a911-cfe2-42b8-82fd-196b2d3f992a'],3942349,,Left Foot,780,771,4445,True,,,True,,
726c5c0e-4b97-48bd-8d85-ede1604f523a,520,1,00:10:11.907,10,11,Clearance,9,Portugal,From Corner,France,Randal Kolo Muani,Right Center Forward,"[2.7, 47.2]",0.0,True,['b399b15f-3066-4866-8bb8-f4dfa1120421'],3942349,,Right Foot,780,771,22097,,True,,,,
f90173e1-3061-4d66-b87c-1e55fa012a04,728,1,00:15:34.767,15,34,Clearance,17,Portugal,Regular Play,France,Dayotchanculle Upamecano,Right Center Back,"[6.4, 44.4]",0.0,True,['bbf1801c-b253-44aa-823b-d1eeef7f90e3'],3942349,True,Head,780,771,8519,,,,,,
968b7f57-5c0f-40d7-be41-184f337464e6,830,1,00:17:52.766,17,52,Clearance,20,Portugal,Regular Play,France,Dayotchanculle Upamecano,Right Center Back,"[13.6, 47.6]",0.0,True,['1da1a619-127d-4ad5-8cdd-3c0aed2f2cca'],3942349,True,Head,780,771,8519,True,,,,,
4a18650c-fee2-4d15-aa81-c41bc4e6385e,857,1,00:19:05.689,19,5,Clearance,22,Portugal,From Corner,France,William Saliba,Left Center Back,"[6.6, 39.7]",0.0,True,['5f346eb3-128c-48a0-b498-3ecc7e4a57a5'],3942349,True,Head,780,771,17592,,,,,,
62f4c6f5-bd90-4187-93f4-2f4bdeaf85b5,891,1,00:19:34.916,19,34,Clearance,23,France,Regular Play,Portugal,Nuno Mendes,Left Back,"[14.1, 41.2]",0.0,True,,3942349,,Left Foot,771,780,41092,,,,True,,
06041193-493c-422c-b5b7-431c6dba233c,1121,1,00:24:45.137,24,45,Clearance,35,France,From Free Kick,Portugal,Cristiano Ronaldo dos Santos Aveiro,Center Forward,"[6.0, 35.4]",0.0,True,"['16f5b6da-a97f-45cc-9498-d75f9d143861', 'd401c7f2-0f1d-405f-8781-3ea4bba109e1']",3942349,True,Head,771,780,5207,,,True,,,
6e2c4ffa-4c95-418d-89e6-736efa9684be,1198,1,00:26:30.385,26,30,Clearance,36,Portugal,From Free Kick,France,Dayotchanculle Upamecano,Right Center Back,"[5.1, 45.1]",0.0,True,['d2482f56-3a79-42d9-853e-cff705cceca1'],3942349,,Right Foot,780,771,8519,True,True,,,,
51337073-ca54-4699-9b65-8b7c2e528553,1208,1,00:27:15.800,27,15,Clearance,37,Portugal,From Corner,France,William Saliba,Left Center Back,"[8.5, 36.4]",0.0,True,['8ef4d3ea-97b8-4789-97b7-0b86a45213c4'],3942349,True,Head,780,771,17592,,,,,,
df149557-114b-4bf5-9017-d7964990ac53,1460,1,00:32:38.170,32,38,Clearance,47,France,Regular Play,Portugal,João Pedro Cavaco Cancelo,Right Back,"[10.5, 45.4]",0.0,True,['5ef44348-df88-4ae6-bc1f-5f1a93ff1b2b'],3942349,True,Head,771,780,7005,,,,,,
e2d97657-5ce9-4ebc-9dd2-a9659b2b76b9,1486,1,00:33:11.059,33,11,Clearance,47,France,Regular Play,Portugal,Bruno Miguel Borges Fernandes,Center Attacking Midfield,"[11.7, 35.0]",0.0,True,,3942349,,Right Foot,771,780,5204,True,True,,,,
040cbed2-b516-4d58-8b62-91d95246dd9d,1757,1,00:39:44.704,39,44,Clearance,57,France,Regular Play,Portugal,Kléper Laveran Lima Ferreira,Left Center Back,"[9.7, 34.6]",0.0,True,"['67fb8f43-78f5-470e-8cc2-76150a2ec78f', 'd7affee9-c9f0-4b0f-a00a-94e44d8a0261']",3942349,True,Head,771,780,20016,,,True,,,
0a0f4f14-4926-4af3-ae1c-41a3788f251d,1811,1,00:41:58.598,41,58,Clearance,60,France,From Goal Kick,Portugal,Rúben Santos Gato Alves Dias,Right Center Back,"[67.5, 69.6]",0.0,True,"['15dd1a21-8caa-4dc2-9499-2c7556ebd78f', 'cbd9cf23-015a-4631-aa48-92856213a4d5']",3942349,True,Head,771,780,5206,True,,True,,,
f47e4220-6c01-4f90-a771-2ce220d39081,2172,2,00:03:37.230,48,37,Clearance,71,France,Regular Play,Portugal,João Maria Lobo Alves Palhinha Gonçalves,Right Defensive Midfield,"[23.4, 31.9]",0.0,True,['9010befe-d2cb-4929-8830-8f190b7023ff'],3942349,,Left Foot,771,780,12169,True,,,True,,
c3f3048e-5dea-43b8-a117-f41a1b726898,2633,2,00:15:27.336,60,27,Clearance,96,Portugal,From Free Kick,France,Aurélien Djani Tchouaméni,Center Defensive Midfield,"[8.7, 33.0]",0.0,True,['f0ae97bb-e997-480d-a440-dd4132360ad6'],3942349,,Right Foot,780,771,10481,,True,,,,
2619e627-bf73-4017-9f18-30a7e06a53b1,2634,2,00:15:28.473,60,28,Clearance,96,Portugal,From Free Kick,France,Theo Bernard François Hernández,Left Back,"[19.9, 23.7]",0.0,True,,3942349,,Left Foot,780,771,6704,,,,True,,
4447fa20-baca-497f-b8e6-5f8327b69f13,2723,2,00:17:37.770,62,37,Clearance,98,Portugal,From Goal Kick,France,William Saliba,Left Center Back,"[6.6, 43.0]",0.0,True,,3942349,,Right Foot,780,771,17592,,True,,,,
9e0c6ab4-7f49-4381-afff-cafe17cfe203,2730,2,00:18:39.308,63,39,Clearance,99,Portugal,From Corner,France,William Saliba,Left Center Back,"[8.0, 40.2]",0.0,True,['6aff007b-2260-4ea1-abb4-57a58a0957d8'],3942349,True,Head,780,771,17592,,,,,,
d64c657f-a850-4d72-ab30-2e7d4174857e,2832,2,00:21:18.433,66,18,Clearance,101,France,From Corner,Portugal,Kléper Laveran Lima Ferreira,Left Center Back,"[9.6, 37.5]",0.0,True,['539159c7-b374-49bc-be70-417053048140'],3942349,True,Head,771,780,20016,,,,,,
86501e34-2242-4a39-b8f8-76f37b48d22b,2859,2,00:21:48.072,66,48,Clearance,101,France,From Corner,Portugal,Bruno Miguel Borges Fernandes,Center Attacking Midfield,"[21.5, 40.8]",0.0,True,,3942349,,Left Foot,771,780,5204,,,,True,,
75449a8b-e23b-41ac-a486-bbd2e8ce5de5,2931,2,00:23:10.159,68,10,Clearance,102,Portugal,Regular Play,France,Jules Koundé,Right Back,"[43.0, 71.8]",0.0,True,"['2c8ea978-cb7b-410e-ba8b-b99e264c661c', '9570c5ba-3c8b-40ca-ae18-e05ddbe8520c']",3942349,True,Head,780,771,4445,True,,True,,,
bd551a09-6574-408e-acb8-4a29623978e8,2986,2,00:24:16.609,69,16,Clearance,103,Portugal,From Throw In,France,Eduardo Camavinga,Left Center Midfield,"[14.5, 38.2]",0.0,True,['1d0f844e-3359-4d3e-a4b7-7c802acd2c75'],3942349,,Left Foot,780,771,24778,,,,True,,
55275c8e-f64d-4cf7-b205-5a9fa3baf64c,2987,2,00:24:17.978,69,17,Clearance,103,Portugal,From Throw In,France,Aurélien Djani Tchouaméni,Center Defensive Midfield,"[13.5, 52.9]",0.0,True,,3942349,True,Head,780,771,10481,,,,,,
5fe48370-b6dd-41f6-aae3-a5b84a059731,3089,2,00:26:20.483,71,20,Clearance,106,France,Regular Play,Portugal,Kléper Laveran Lima Ferreira,Left Center Back,"[10.6, 34.0]",0.0,True,['9a8bd6f8-f8cd-419e-aabc-67ab0d7ce763'],3942349,,Right Foot,771,780,20016,,True,,,,
209d0b64-94ec-40d1-b358-511c549a335f,3126,2,00:27:08.107,72,8,Clearance,106,France,Regular Play,Portugal,Kléper Laveran Lima Ferreira,Left Center Back,"[5.1, 36.1]",0.0,True,['597692f7-6fbf-47d8-aa9f-02cf79311407'],3942349,,Left Foot,771,780,20016,True,,,True,,
0cf6bbfa-80f3-4515-a900-37b21a6f3396,3156,2,00:27:56.343,72,56,Clearance,107,France,From Throw In,Portugal,João Maria Lobo Alves Palhinha Gonçalves,Right Defensive Midfield,"[8.9, 25.4]",0.0,True,['0a2f1fac-79a5-4d8b-9df9-7fbd6f43ce4f'],3942349,,Right Foot,771,780,12169,,True,,,,
8575191f-366c-45cc-97cd-c6730032447b,3160,2,00:27:58.069,72,58,Clearance,107,France,From Throw In,Portugal,Kléper Laveran Lima Ferreira,Left Center Back,"[7.0, 31.7]",0.0,True,['816be2be-0fef-470a-a70d-3d4f67357419'],3942349,,Right Foot,771,780,20016,,True,,,,
ac072e45-2216-494e-aeb1-dde153450e4e,3161,2,00:28:00.673,73,0,Clearance,107,France,From Throw In,Portugal,Rafael Alexandre Conceição Leão,Left Midfield,"[8.9, 16.9]",0.0,True,,3942349,,Right Foot,771,780,18360,,True,,,,
db8f7adf-0dae-4a01-82ce-4e4a6c369375,3357,2,00:33:42.097,78,42,Clearance,112,Portugal,From Corner,France,Randal Kolo Muani,Center Forward,"[9.4, 31.9]",0.0,True,['60c7c494-1d91-483a-ab5c-67f2bdb9c1ce'],3942349,,Right Foot,780,771,22097,,True,,,,
d360a64c-fbb5-4944-baed-82fb37733788,3579,2,00:41:00.236,86,0,Clearance,120,Portugal,From Corner,France,N'Golo Kanté,Right Center Midfield,"[8.5, 33.0]",0.0,True,['448b45d9-cfc2-4a1c-978f-424b79e0ffcf'],3942349,True,Head,780,771,3961,,,,,,
c1205100-a669-4000-bbec-9cdeeb9f13fd,3670,2,00:43:01.244,88,1,Clearance,123,Portugal,From Keeper,France,William Saliba,Left Center Back,"[9.6, 35.6]",0.0,True,['bbf19910-ef0a-49ad-8c02-84562ea8f0a6'],3942349,True,Head,780,771,17592,,,,,,
209947d9-fa68-42f6-9f03-9892ffcd74e8,3697,2,00:43:22.346,88,22,Clearance,124,France,Regular Play,Portugal,Kléper Laveran Lima Ferreira,Left Center Back,"[13.8, 31.7]",0.0,True,['aa4f85ca-7b7f-444c-8392-ea8b76947851'],3942349,,Right Foot,771,780,20016,,True,,,,
dc539ce4-2ab6-4dd7-80a7-d64ccaecf259,3746,2,00:44:56.421,89,56,Clearance,127,Portugal,From Keeper,France,William Saliba,Left Center Back,"[7.5, 36.0]",0.0,True,['3c587e71-bbaa-4f1c-b513-f959459e847e'],3942349,True,Head,780,771,17592,,,,,,
f46007bb-deff-43bc-8446-5e5c561ef7bd,3752,2,00:45:01.588,90,1,Clearance,127,Portugal,From Keeper,France,Eduardo Camavinga,Left Center Midfield,"[14.7, 36.1]",0.0,True,,3942349,True,Head,780,771,24778,,,,,,
114b187e-1e9c-4761-8b6b-14c2760aadc4,3816,2,00:47:28.889,92,28,Clearance,130,Portugal,From Goal Kick,France,Aurélien Djani Tchouaméni,Center Defensive Midfield,"[15.4, 29.3]",0.0,True,['7603d73e-5221-44d0-a9a2-17c33d6386dd'],3942349,,Other,780,771,10481,,,,,True,
f8dbdbb2-6172-4943-a969-73a4de59f3cc,4163,3,00:06:09.026,96,9,Clearance,142,Portugal,From Free Kick,France,Jules Koundé,Right Back,"[6.1, 42.4]",0.0,True,['0cb5164f-e793-425f-af2a-680783160193'],3942349,True,Head,780,771,4445,,,,,,
4432b6e8-aab2-46a7-92ab-03e5da31a7f9,4421,3,00:11:32.660,101,32,Clearance,148,Portugal,From Free Kick,France,Dayotchanculle Upamecano,Right Center Back,"[7.8, 41.0]",0.0,True,['693e26d3-0d36-47da-804c-6d032246d0d2'],3942349,True,Head,780,771,8519,,,,,,
c436b32d-b0a7-452b-8f9e-251adc3a75c1,4433,3,00:11:44.581,101,44,Clearance,148,Portugal,From Free Kick,France,N'Golo Kanté,Left Center Midfield,"[11.0, 44.5]",0.0,True,['47761da8-fc72-4b88-a39f-2b7b6b3eea7a'],3942349,,Right Foot,780,771,3961,,True,,,,
696d6aba-fead-4a24-87df-66e95245a115,4464,3,00:12:22.591,102,22,Clearance,148,Portugal,From Free Kick,France,Theo Bernard François Hernández,Left Back,"[13.9, 2.3]",0.0,True,,3942349,,Left Foot,780,771,6704,True,,,True,,
58627ef2-7795-426e-af90-d5840e3b36ab,4662,4,00:02:07.616,107,7,Clearance,153,Portugal,From Throw In,France,Jules Koundé,Right Back,"[58.1, 60.7]",0.0,True,"['862e49fd-6213-4348-a607-7dd2946e21f1', 'e89a7f37-a39d-4e0b-8d9d-836d4b938f46']",3942349,True,Head,780,771,4445,,,True,,,
52ac3004-8aa5-41c7-bc5f-1f96044c1d8d,104,1,00:01:49.189,1,49,Clearance,2,Austria,From Kick Off,Netherlands,Nathan Aké,Left Back,"[7.5, 21.9]",0.0,True,,3930180,,Right Foot,915,941,3306,,True,,,,
a01af200-63e5-4aba-a864-051739b86979,275,1,00:05:48.591,5,48,Clearance,9,Austria,Regular Play,Netherlands,Donyell Malen,Right Wing,"[11.7, 46.7]",0.0,True,['73707770-0d44-4cad-9424-0f1f35984261'],3930180,,Left Foot,915,941,15582,,,,True,,
9cb5a5cc-ae4a-407b-ab04-3b783c5856b5,328,1,00:07:42.569,7,42,Clearance,13,Netherlands,Regular Play,Austria,Stefan Posch,Right Back,"[81.9, 77.1]",0.0,True,"['0b7eb146-b1b8-41b2-8abb-2f5a16120d58', '22656388-8521-4901-be55-d4ab7f507196']",3930180,True,Head,941,915,11821,True,,True,,,
ea2c9a5c-f14a-4216-a4c7-71760c150861,339,1,00:08:31.873,8,31,Clearance,15,Netherlands,From Throw In,Austria,Stefan Posch,Right Back,"[40.3, 78.8]",0.0,True,['edfbc0c3-fb48-4b17-bb19-9ab3d5595ba3'],3930180,,Right Foot,941,915,11821,True,True,,,,
bfffb30b-ad8a-449e-a969-1bd8e27d5db6,415,1,00:09:59.645,9,59,Clearance,16,Netherlands,From Throw In,Austria,Alexander Prass,Left Back,"[33.1, 11.5]",0.0,True,['9b7c9d79-8461-4047-8488-835fa47193c7'],3930180,,Left Foot,941,915,39545,,,,True,,
ce53baee-89b1-4f19-9360-6d410607c955,995,1,00:23:43.601,23,43,Clearance,39,Austria,From Goal Kick,Netherlands,Stefan de Vrij,Right Center Back,"[34.0, 48.9]",0.0,True,"['4209fe94-3202-429c-8984-5288526aa207', '4ee8fc08-7019-4c7b-bb2a-02ebbceab27e']",3930180,True,Head,915,941,7787,,,True,,,
